"","X2014_F05200","X2014_V16140","X2014_F12000","X2014_F16200","X2014_F01000","X2014_IOL","X2014_WCTA","X2014_EBITS","X2014_CFD","X2014_DTA","X2014_TATL","X2014_ROS","X2014_ROI","X2014_NITA","X2014_WCEBITDA","X2014_RETA","X2014_CAPAS","X2014_DTA.TAY","X2014_LD.LDE","X2014_ITA","X2014_CNS","X2014_COGSSALES","X2014_CTA","X2014_ROL","X2014_ER","X2014_EC","not_survive"
"11",0,15,0,0,0,0,-0.181818181818182,0.761467889908257,4.75,0.181818181818182,5.5,0.018348623853211,0.0186915887850467,0.0303030303030303,-0.144578313253012,0.696969696969697,9,0,0,0,0.522935779816514,0.036697247706422,0.863636363636364,0.166666666666667,0.981651376146789,1.01869158878505,0
"12",0,140,0,0,0,0,0.466261879619852,0.0769684001612553,0.069811320754717,0.251847940865892,3.38879942744677,0.101466803113468,0.112567516427564,0.172756071805702,4.55207935902327,0.544508975712777,0.213465553235908,0.0804863925883034,0,0.000105596620908131,0.0103265420039073,0.0312897323782057,0.0175818373812038,0.585435677223117,0.898821855963388,1.11256751642756,0
"13",0,43,0,0,0,0,0.740969866294153,0.140892962743939,0.137391304347826,0.114747555378168,8.71478260869565,0.145771732702543,0.170588235294118,0.196767112352824,5.12573673870334,0.695270405108761,0.216465422612514,0.243445692883895,0,0.00957892636200359,0.0116794795978711,0.0827912477823773,0.0157653163041309,1.71478260869565,0.85427135678392,1.17058823529412,0
"14",0,14,0,0,0,0,0.133333333333333,0.277240490006447,0.32183908045977,0.322222222222222,3.10344827586207,0.0431979368149581,0.0450874831763122,0.248148148148148,-0.480812641083521,0.0925925925925926,0.376404494382022,0.236363636363636,0,0.0888888888888889,0.0180528691166989,0.197936814958092,0.103703703703704,0.770114942528736,0.956857694784289,1.04508748317631,0
"15",0,19,0,0,0,0,-0.132306298142275,0.163757998836533,0.337579617834395,0.497961033076575,2.00818926296633,0.0401396160558464,0.0416415208207603,0.0625283189850476,-1.23168654173765,0.443588581785229,0.125454545454545,0.0650406504065041,0.938271604938272,0,0.107911576497964,0.115183246073298,0.168101495242411,0.125568698817106,0.960023174971031,1.04164152082076,0
"16",0,30,0,0,0,0,-4.57142857142857,1.52083333333333,0.1875,4.57142857142857,0.21875,-0.520833333333333,-0.342465753424658,-3.57142857142857,-2.17808219178082,0,-27.3333333333333,0,1,0,0.125,0.0208333333333333,0.857142857142857,-0.78125,1.52083333333333,0.657534246575342,0
"17",0,13,0,0,0,0,-0.163841807909605,0.124018838304553,0.0889167188478397,0.90225988700565,1.10832811521603,0.0701203558346415,0.0735455543358947,0.0757062146892655,0.518382352941177,0.0265536723163842,0.155452436194896,0.402298850574713,0.990689013035382,0.000564971751412429,0.0743066457352172,0.0622710622710623,0.080225988700565,0.0839073262366938,0.931492842535787,1.07354555433589,0
"18",0,14,0,0,0,0,-0.121228163049232,0.614958448753463,0.0512665862484922,0.877713075701429,1.11907582938389,-0.186980609418283,-0.134061569016882,-0.0714663843303335,-3.02849002849003,0.238750661725781,-0.207055214723926,0.421052631578947,0.993757802746567,0.0111169931180519,0.117728531855956,0.490304709141274,0.0449973530968767,-0.0799763033175355,1.15481651376147,0.865938430983118,1
"19",0,27,0,0,0,0,0.19205298013245,0.0821174075330845,0.333333333333333,0.933774834437086,1.0709219858156,0.00203596878181201,0.00204012240734452,0.0198675496688742,0.112781954887218,0.536423841059603,0.029126213592233,0.184615384615385,0.981412639405205,0,0.0318968442483882,0.0200203596878181,0.311258278145695,0.0212765957446809,0.997964031218188,1.00204012240734,0
"20",0,27,1,0,0,0,-0.075503355704698,0.141440501043841,0.0784177654406662,0.402964205816555,2.3160621761658,0.0597599164926931,0.0634349030470913,0.0640380313199105,0.564668769716088,0.26258389261745,0.0850668647845468,0.0439140811455847,0.391274710293115,0.0128635346756152,0.0294885177453027,0.0696764091858038,0.0315995525727069,0.148316062176166,0.940349049231571,1.06343490304709,0
"21",0,34,0,0,0,0,-0.0517082179132041,0.092828381760801,0.0331056227009984,0.439289012003693,2.27640567524961,0.00750897812602024,0.0075508864084044,0.00796398891966759,-0.396744659206511,0.265004616805171,0.0097416349004659,0.0348993288590604,0,0,0.0137120470127326,0.0385243225595821,0.0145429362880886,0.0181292695743563,0.992505702183122,1.0075508864084,0
"22",0,47,0,0,0,0,-0.0162432319866722,0.711946902654867,0.52328431372549,0.339858392336526,2.94240196078431,0.065929203539823,0.0696261682242991,0.0620574760516451,-0.0120663650075415,0.601416076634736,0.0820033021463952,0.20873786407767,0.990228013029316,0,0.188938053097345,0.36858407079646,0.177842565597668,0.182598039215686,0.934906072520751,1.0696261682243,1
"23",0,21,0,0,0,0,-0.0274914089347079,0.204651162790698,0.310810810810811,0.254295532646048,3.88,0.000664451827242525,0.000664893617021267,0.00343642611683849,-0.0426829268292683,0.0515463917525773,0.0045662100456621,0.130718954248366,0,0,0.0152823920265781,0.0498338870431894,0.0790378006872852,0.0133333333333333,0.999335548172757,1.00066489361702,0
"24",0,18,0,0,0,0,-1.02084972462628,0.44044044044044,0.0406666666666667,1.1801730920535,0.808781419026408,-0.0850850850850851,-0.0657458563535912,-0.234067663257278,-0.0596610169491525,0,-0.454892966360856,0.0609080841638981,0.979757085020243,0,0.0174460174460174,0.413985413985414,0.0479937057435091,-0.189309576837416,1.07037256061502,0.934254143646409,1
"25",0,17,0,0,0,0,0.322364411943937,0.110518662142511,0.0340659340659341,0.554539914686167,1.8032967032967,0.0683470673776054,0.0733610822060353,0.0859232175502742,2.32616487455197,0.0999390615478367,0.09185667752443,0.0675496688741722,0.599636032757052,0,0.015026660203587,0.0363548230731944,0.0188909201706277,0.154945054945055,0.931652932622395,1.07336108220604,0
"26",0,32,0,0,0,0,0.497395833333333,0.859649122807018,0,0.544270833333333,1.83732057416268,0.0087719298245614,0.00884955752212391,0.00520833333333333,0.873170731707317,0,0.00523560209424084,0.0947368421052632,1,0,0,0.184210526315789,0,0.00956937799043062,0.991228070175439,1.00884955752212,0
"27",0,17,0,0,0,0,0.0384615384615385,0.468460891505467,0.129230769230769,0.543478260869565,1.84,0.157275021026072,0.186440677966102,0.312709030100334,1.24302788844622,0.167224080267559,0.525280898876405,0.4,0.957264957264957,0,0.0353238015138772,0.351555929352397,0.0702341137123746,0.575384615384615,0.842857142857143,1.1864406779661,1
"28",0,49,0,0,0,0,-0.190274841437632,0.671057884231537,2.42553191489362,0.198731501057082,5.03191489361702,0.0375249500998004,0.0389395194697597,0.0993657505285412,-0.243845252051583,0.686046511627907,1.64912280701754,0.43859649122807,0.347826086956522,0,0.182035928143713,0.131736526946108,0.482029598308668,0.5,0.962519936204147,1.03893951946976,0
"29",0,38,0,0,0,0,0.537720706260032,0.0670082774931021,0.00574712643678161,0.698234349919743,1.43218390804598,0.00919721455787676,0.00926906779661008,0.0561797752808989,1.07129798903108,0.202247191011236,0.0590717299578059,0.11144578313253,0.992774566473988,0.0232744783306581,0.000656943896991197,0.0210222047037183,0.00401284109149278,0.0804597701149425,0.990816058777224,1.00926906779661,0
"30",0,16,0,0,0,0,0.111111111111111,0.167124793842771,0.407166123778502,0.341111111111111,2.93159609120521,0.0753161077515118,0.0811611374407584,0.152222222222222,0.262839879154079,0.516666666666667,0.281893004115226,0.223140495867769,0.893617021276596,0,0.068719076415613,0.074216602528862,0.138888888888889,0.446254071661238,0.924931506849315,1.08116113744076,0
"31",0,44,0,0,0,0,0.0110650069156293,1.43251533742331,0.0896057347670251,0.771784232365145,1.29569892473118,0.0950920245398773,0.0584538026398491,0.128630705394191,-0.334036568213783,0.105117565698479,0.203947368421053,0.3,0.972972972972973,0,0.0511247443762781,1.0480572597137,0.0691562932226833,0.166666666666667,0.944774346793349,1.05845380263985,0
"32",0,16,6,0,0,0,-0.117647058823529,0.434944237918216,0.0851063829787234,0.325259515570934,2.14074074074074,0.0111524163568773,0.00944881889763782,0.0207612456747405,-0.408906882591093,0,0.0331491712707182,0.0849673202614379,0.290909090909091,0,0.0148698884758364,0.200743494423792,0.027681660899654,0.0444444444444444,0.990639625585023,1.00944881889764,0
"33",0,15,0,0,0,0,0.0588235294117647,0.296296296296296,0.923076923076923,0.127450980392157,4.43478260869565,0.00925925925925926,0.00856531049250542,0.0392156862745098,-0.0538461538461538,0,0.0547945205479452,0.037037037037037,0,0,0.0277777777777778,0.0578703703703704,0.117647058823529,0.173913043478261,0.991507430997877,1.00856531049251,0
"34",0,14,0,0,0,0,0,0.648648648648649,413.75,0,1333.60674157303,0.344594594594595,0.525773195876289,0.386363636363636,-0.0306122448979592,0.575757575757576,6.375,0,0,0,0.695945945945946,0.0337837837837838,0.78030303030303,21.1666666666667,0.655405405405405,1.52577319587629,1
"35",0,14,0,0,0,0,0.186023622047244,0.206896551724138,0.157142857142857,0.482283464566929,2.0734693877551,0.00241984271022384,0.00241545893719808,0.00393700787401575,0.26123595505618,0.00196850393700787,0.00597907324364723,0.297872340425532,0.919354838709677,0.00196850393700787,0.0465819721718088,0.119177253478524,0.0757874015748032,0.00816326530612245,0.997590361445783,1.0024154589372,0
"36",0,38,0,0,0,0,-0.762644728823888,0.851341476145735,0.0372255806554248,0.957647775746496,1.04422526248807,0.000835160246372273,0.000835858322014493,0.0024375380865326,-1.01397915389332,0.0405240706886045,0.0121951219512195,0,0,0,0.0122142186031945,0.788600062637018,0.0356489945155393,0.00254533884823417,0.999164839753628,1.00083585832201,0
"37",0,14,0,0,0,0,0.0694645441389291,0.320054945054945,2.46923076923077,0.188133140376266,5.31538461538462,0.0453296703296703,0.0471428571428572,0.0477568740955137,1.24302788844622,0.761215629522431,0.125,0.209302325581395,0,0,0.440934065934066,0.173076923076923,0.464544138929088,0.253846153846154,0.954979536152797,1.04714285714286,0
"38",0,24,0,0,0,0,0.168728908886389,0.609223300970874,0.0466321243523316,0.651293588301462,1.3956043956044,0.0934466019417476,0.0840611353711791,0.0866141732283465,1.50507614213198,0.200224971878515,0.102666666666667,0.0846325167037862,0.988452655889146,0.0078740157480315,0.0327669902912621,0.361650485436893,0.0303712035995501,0.120879120879121,0.92245720040282,1.08406113537118,1
"39",0,52,0,0,0,0,-0.0751173708920188,0.473053892215569,0.63716814159292,0.530516431924883,1.88495575221239,0.0439121756487026,0.0459290187891441,0.309859154929577,-0.0603932584269663,0.169014084507042,0.640776699029126,0.166666666666667,0,0,0.0479041916167665,0.126413838988689,0.338028169014085,0.584070796460177,0.956087824351297,1.04592901878914,0
"40",0,17,0,0,0,0,0.737430167597765,0.131944444444444,0.0204081632653061,0.273743016759777,1.57017543859649,0.00285947712418301,0.00283400809716605,0.0391061452513966,0.196319018404908,0.307262569832402,0.0395480225988701,0.3,0.736842105263158,0,0.000408496732026144,0.0706699346405229,0.00558659217877095,0.0614035087719298,0.997174000807428,1.00283400809717,0
"41",0,18,3,0,0,0,0.248175182481752,0.415756630265211,0.0404040404040404,0.240875912408759,4.15151515151515,0.0241809672386895,0.0236100533130237,0.037712895377129,0.453427065026362,0.624087591240876,0.0451895043731778,0.126315789473684,0.0163934426229508,0,0.0062402496099844,0.256630265210608,0.0097323600973236,0.156565656565657,0.976934523809524,1.02361005331302,0
"42",0,17,0,0,0,0,-0.277796439368492,0.0518177331797993,0.00776196636481242,0.519314746388982,1.92561448900388,0.0483632176344794,0.0508210890233363,0.0987571380584481,0.232628398791541,0.389989922741014,0.212274368231047,0.0154440154440154,0.986666666666667,0,0.00197400888303997,0.0302681362066129,0.00403090359422237,0.190168175937904,0.951636782365521,1.05082108902334,0
"43",0,133,0,0,0,0,-0.112914131169709,0.0725443287362792,0.00248880039820806,0.679175118323191,1.46653445711453,0.0405994933858711,0.0423175650898424,0.195064232589588,0.120659722222222,0.113252197430696,0.19572591587517,0.0538975501113586,0.994882292732856,0,0.000351815367295243,0.0194202082746974,0.00169033130493577,0.286068418443232,0.959400506614129,1.04231756508984,0
"44",0,57,6,0,0,0,-0.121904761904762,0.74410480349345,1.17110266159696,0.166984126984127,5.98859315589354,0.165938864628821,0.198952879581152,0.120634920634921,-0.16221985058698,0.725079365079365,0.160744500846024,0.0721561969439728,0.930555555555556,0,0.268995633187773,0.176419213973799,0.195555555555556,0.722433460076046,0.834061135371179,1.19895287958115,0
"45",0,20,0,0,0,0,0.114842175957018,0.727994705493051,0.941391941391941,0.183344526527871,5.45421245421245,0.256783587028458,0.345503116651825,0.260577568838146,0.269417475728155,0.552719946272666,0.326050420168067,0.136136136136136,0.98062015503876,0,0.170086035737922,0.57246856386499,0.172599059771659,1.42124542124542,0.743216412971542,1.34550311665183,0
"46",0,13,0,0,0,0,-0.358904109589041,0.911458333333333,1.85294117647059,0.372602739726027,2.68382352941176,0.15625,0.166204986149584,0.164383561643836,-0.381455399061033,0.465753424657534,3.75,1.09090909090909,0,0,0.65625,0.434895833333333,0.69041095890411,0.441176470588235,0.857482185273159,1.16620498614958,1
"47",0,21,0,0,0,0,-0.0717948717948718,0.0907496711968435,0.025974025974026,0.394871794871795,2.53246753246753,0.0149057430951337,0.0151312861593236,0.174358974358974,0.326446280991736,0.358974358974359,0.181818181818182,0.282258064516129,0,0.0307692307692308,0.000876808417360807,0.0280578693555458,0.0102564102564103,0.441558441558442,0.985094256904866,1.01513128615932,0
"48",0,20,11,0,0,0,0.284910965323336,0.145701357466063,0.0641025641025641,0.146204311152765,6.83974358974359,0.0226244343891403,0.0231053604436229,0.0468603561387067,1.04594594594595,0.525773195876289,0.0483558994197292,0.0836236933797909,0,0,0.00452488687782805,0.0570135746606335,0.00937207122774133,0.320512820512821,0.977416440831075,1.02310536044362,0
"49",0,14,34,0,0,0,-0.388888888888889,0.13607188703466,0.04,1.04166666666667,0.96,-0.0359435173299101,-0.0346534653465347,-0.388888888888889,-0.0825688073394495,0.347222222222222,-0.417910447761194,0.15,0,0,0.00385109114249037,0.0449293966623877,0.0416666666666667,-0.373333333333333,1.03589743589744,0.965346534653465,0
"50",0,18,0,0,0,0,-0.148721399730821,0.0701061466304616,1.29436325678497,0.322341857335128,3.10229645093946,0.0513453468279437,0.0541103017689906,0.139973082099596,-0.832844574780059,0.549125168236878,0.391713747645951,0.208791208791209,0,0.000672947510094213,0.153048629967909,0.0172796840286349,0.417227456258412,0.434237995824635,0.948667324777888,1.05411030176899,0
"51",0,15,0,0,0,0,0.167025604211534,0.117584745762712,0.687440076701822,0.249581239530988,4.00671140939597,0.277895480225989,0.384652981427175,0.188322565206987,2.68340611353712,0.541756401052883,0.327098919368246,0.0816459830176355,0.994259471871412,0.000239291696578129,0.253177966101695,0.0353107344632768,0.171572146446518,0.754554170661553,0.722202612072008,1.38465298142718,0
"52",0,42,0,0,0,0,-0.286390963745673,0.163149182702255,0.00714898484415213,0.637092366551284,1.56963111238204,0.0259155803848541,0.026545859163885,0.0912734560029149,-0.486801718845918,0.280014574603753,0.241097208854668,0.315151515151515,0.972527472527473,0,0.00129319263397476,0.135630043451272,0.00455456367280015,0.143265656276809,0.974140600805203,1.02654585916388,0
"53",0,13,31,0,0,0,-0.0956454121306376,0.232893157262905,0.0773259396179914,0.841368584758942,1.18853974121996,0.0348139255702281,0.0360696517412935,0.0526179367547952,0.131667792032411,0.185329186106791,0.0589773387565369,0.0399610136452242,0.99801429706116,0.00285121824779679,0.0430457897444692,0.186417424112502,0.0650596163815448,0.0625385089340727,0.965186074429772,1.03606965174129,0
"54",0,17,0,0,0,0,0.3825634352635,0.414906103286385,1.63793103448276,0.113207547169811,8.83333333333333,0.0220070422535211,0.0208217656857301,0.0487963565387118,0.293213828425096,0.839947950553025,0.0704887218045113,0.241721854304636,0,0,0.0836267605633803,0.300762910798122,0.185426154847105,0.431034482758621,0.979602937177046,1.02082176568573,1
"55",0,47,0,0,0,0,0.52636815920398,0.116885273119708,3.71428571428571,0.0174129353233831,57.4285714285714,-0.0139465382699651,-0.0136741006023116,-0.0417910447761194,1.10236220472441,0.47910447761194,-0.0491228070175439,0.0940032414910859,0,0,0.021583928274946,0.0449941889423875,0.0646766169154229,-2.4,1.01386367387358,0.986325899397688,0
"56",0,18,0,0,0,0,-0.820454545454545,1.00539447066757,0.700404858299595,0.842045454545455,1.18758434547908,-0.0249494268374916,-0.0241042345276873,-0.0420454545454545,-0.495238095238095,0.143181818181818,-0.560606060606061,0.272727272727273,1,0,0.349966284558328,0.872555630478759,0.589772727272727,-0.0499325236167341,1.02469959946595,0.975895765472313,1
"57",0,132,0,0,0,0,-0.0588235294117647,0.139104024297646,0.10788643533123,0.647467320261438,1.54447949526814,0.0564160971905847,0.0596021177603081,0.151756535947712,0.200896860986547,0.159926470588235,0.171871385611844,0.123717749456015,0.865919063871282,0.0051062091503268,0.0259681093394077,0.045709946848899,0.0698529411764706,0.234384858044164,0.943750473162238,1.05960211776031,0
"58",0,13,0,0,0,0,0.581033262561925,0.297794117647059,0.00359971202303816,0.983014861995754,1.01727861771058,0.0238970588235294,0.024482109227872,0.0092002830856334,5.14643545279383,0.0721868365180467,0.0092790863668808,0.0608899297423888,0.99597099113618,0,0.00919117647058824,0.09375,0.00353857041755131,0.00935925125989921,0.976102941176471,1.02448210922787,1
"59",0,19,0,0,0,0,-0.0514592933947773,0.988986784140969,8.41772151898734,0.0606758832565284,16.275,0.259911894273128,0.258394160583942,0.543778801843318,-0.0564318261479145,0.348694316436252,1.9291553133515,0.442896935933148,0.0740740740740741,0.0522273425499232,0.244126284875184,0.707415565345081,0.510752688172043,8.85,0.794663573085847,1.25839416058394,0
"60",0,36,1,0,0,0,0.298984034833091,0.0975496994914471,0.0125391849529781,0.231494920174165,4.31974921630094,0.0205732778548313,0.0208041140719963,0.0645863570391872,1.4957805907173,0.161828737300435,0.0940803382663848,0.14320987654321,0.974358974358974,0,0.00092464170134073,0.0307443365695793,0.00290275761973875,0.278996865203762,0.979619876345317,1.020804114072,1
"61",0,26,8,0,0,0,0.196675900277008,0.468677494199536,0.268722466960352,0.314404432132964,3.18061674008811,0.0556844547563805,0.0587515299877601,0.0332409972299169,0.696883852691218,0.224376731301939,0.042031523642732,0.175742574257426,0,0,0.1415313225058,0.264501160092807,0.0844875346260388,0.105726872246696,0.944508670520231,1.05875152998776,1
"62",0,16,0,0,0,0,-0.0535148237926534,0.243478260869565,0.0469004893964111,0.457206787245944,2.16424535916061,0.0844114528101803,0.0891177787729511,0.0742121946671639,0.105901374292643,0.40499720305799,0.0988328780730072,0.0297261189044756,0.957698815566836,0.000186462800671266,0.024390243902439,0.11304347826087,0.0214432220771956,0.160613397901534,0.918174342105263,1.08911777877295,0
"63",0,29,0,36,0,2.41085271317829,-0.0715547703180212,1.00867052023121,4.18181818181818,0.0874558303886926,8.77519379844961,0.00578034682080925,0.00553250345781464,0.00706713780918728,-0.0615065653075328,0.925795053003534,0.10126582278481,0.653846153846154,0.772727272727273,0.00618374558303887,0.299132947976879,0.149566473988439,0.365724381625442,0.062015503875969,0.994497936726272,1.00553250345781,0
"64",0,19,0,0,0,0,-1.03292181069959,0.166963755199049,0.00755667506297229,1.63374485596708,0.612090680100756,0.0029708853238265,0.00276854928017722,0.0205761316872428,-0.13588850174216,0.51440329218107,0.0543478260869565,0.142857142857143,0.95049504950495,0,0.0017825311942959,0.0998217468805704,0.0123456790123457,0.0125944584382872,0.997239094422971,1.00276854928018,0
"65",0,19,0,0,0,0,-0.807692307692308,0.968369829683698,0.80952380952381,0.807692307692308,1.23809523809524,0.0121654501216545,0.0123152709359606,0.192307692307692,-0.0725,0,1.66666666666667,0.666666666666667,1,0,0.0413625304136253,0.59367396593674,0.653846153846154,0.238095238095238,0.987834549878346,1.01231527093596,0
"66",0,55,0,0,0,0,-0.034247889485802,0.0575019638648861,2.36407766990291,0.0395241749808135,25.1180722891566,0.0195208169677926,0.0198371517522151,0.0476784343821949,-0.409212640599893,0.869052187260169,0.0720707656612529,0.0589095161526093,0,9.59324635456639e-05,0.0382560879811469,0.0110761979575805,0.0934382194934766,1.19759036144578,0.980548706508552,1.01983715175222,0
"67",0,13,0,0,0,0,-0.0336669699727025,0.180608365019011,1.3719512195122,0.447679708826206,2.23373983739837,0.0811153358681876,0.0882758620689654,0.116469517743403,-0.296551724137931,0.443130118289354,0.322418136020151,0.333333333333333,0.935897435897436,0,0.427756653992395,0.106463878326996,0.614194722474977,0.260162601626016,0.918884664131812,1.08827586206897,0
"68",0,35,0,0,0,0,0.24054462934947,0.245273631840796,0.0193370165745856,0.547655068078669,1.82596685082873,-0.0233830845771144,-0.0228377065111759,-0.0711043872919818,0.344621513944223,0.010590015128593,-0.0741324921135647,0.037344398340249,0.962406015037594,0,0.00348258706467662,0.147761194029851,0.010590015128593,-0.129834254143646,1.02337145698657,0.977162293488824,0
"69",0,25,0,0,0,0,-0.148598592418817,0.0626486095316861,0.268840579710145,0.425978515866156,2.34685598377282,0.0916985423343327,0.0995175586222372,0.109519693789357,-3.43838526912181,0.473330040745771,0.345539540319439,0.31201248049922,0,0,0.0958854543574899,0.0148351080326683,0.114520311149525,0.257026948710519,0.909489795918367,1.09951755862224,0
"70",0,42,0,0,0,0.840120663650075,0.225633283006207,0.225695044033846,1.77217125382263,0.10971313537997,8.99095022624434,0.0424797098946641,0.0423189403062103,0.0412682435832914,1.07054212932724,0.68964938768663,0.0881404514510928,0.204007285974499,0.379652605459057,0.00201308505284348,0.200138145398031,0.0685546537730962,0.194430464687133,0.3710407239819,0.959399240798812,1.04231894030621,0
"71",0,17,0,0,0,0,-0.0359712230215827,0.912698412698413,7.33333333333333,0.0359712230215827,27.8,-0.0317460317460317,-0.0307692307692308,-0.0191846522781775,-0.11890243902439,0.971223021582734,-0.0404040404040404,0.494949494949495,0,0,0.436507936507937,0.170634920634921,0.26378896882494,-0.533333333333333,1.03174603174603,0.969230769230769,0
"72",0,13,0,0,0,0,-0.289256198347107,1.04436860068259,0.485714285714286,0.289256198347107,2.24074074074074,0.26962457337884,0.241590214067278,0.652892561983471,-0.334346504559271,0,2.72413793103448,0.793103448275862,0,0,0.0580204778156997,0.655290102389078,0.140495867768595,1.46296296296296,0.805418719211823,1.24159021406728,0
"73",0,16,0,0,0,0,0.0357541899441341,0.127189642041127,6.8,0.0111731843575419,89.5,0.0441736481340442,0.046215139442231,0.129608938547486,0.337142857142857,0.307262569832402,0.209386281588448,0.03125,0,0,0.0258948971820259,0.0761614623000762,0.0759776536312849,11.6,0.955826351865956,1.04621513944223,0
"74",0,15,0,0,0,0,0.21830985915493,0.694550063371356,3.08333333333333,0.126760563380282,6.52873563218391,0.287072243346008,0.397717295873573,0.797535211267606,0.182862190812721,0.121478873239437,1.61785714285714,0.428571428571429,0,0,0.140684410646388,0.513941698352345,0.390845070422535,5.20689655172414,0.715452261306533,1.39771729587357,0
"75",0,21,21,0,0,0,-0.0534784405565505,0.171307560601965,0.143455896361212,0.723102355696377,1.38293008192037,0.196809948634766,0.207762557077626,0.0601735776277724,1.0553235908142,0.220719107315057,0.112045967576442,0.0533807829181495,0.990278047832005,0,0.339280886726142,0.121564386771199,0.103733296597327,0.0832158506382168,0.827977315689981,1.20776255707763,0
"76",0,42,0,0,0,0,-0.105540897097625,0.0834371108343711,0.28149300155521,1.27242744063325,0.767206477732793,0.00302437288738659,0.00303354746609563,0.0112137203166227,-1.84355179704017,0.000659630606860158,0.0438144329896907,0.8,0.996405463695183,0.00197889182058048,0.0966020281088774,0.0382494218110656,0.358179419525066,0.00860323886639676,0.996975627112613,1.0030335474661,0
"77",0,28,0,0,0,0,-1.48547717842324,1.69871794871795,0.00205761316872428,2.01659751037344,0.495884773662551,-0.817307692307692,-0.44973544973545,-1.05809128630705,-0.188432835820896,0.020746887966805,-18.2142857142857,0.428571428571429,0.962406015037594,0,0.00320512820512821,0.375,0.004149377593361,-0.524691358024691,1.81730769230769,0.55026455026455,0
