"","X2014_EBITDA_nm5_","X2014_EBITIE_nm5_","X2014_COGSSALES_nm5_","X2014_NET_nm5_","X2014_AL_nm5_","X2014_ROI_nm5_","X2014_F05200_nm5_","X2014_IOL_nm5_","X2014_WCTA_nm5_","X2014_V16140_nm5_","X2014_CNS_nm5_","X2014_F12000_nm5_","X2014_F16200_nm5_","X2014_EBITS_nm5_","X2014_DEB_nm5_","X2014_ROE_nm5_","X2014_TOD_nm5_","X2014_EBITTA_nm5_","X2014_F01000_nm5_","X2014_ROS_nm5_","X2014_LEV_nm5_","X2014_NITA_nm5_","X2014_CARCL_nm5_","X2014_APS_nm5_","X2014_ARL_nm5_","X2014_STA_nm5_","X2014_TC_nm5_","X2014_ROL_nm5_","X2014_ER_nm5_","X2014_EC_nm5_","X2014_TATL_nm5_","X2014_GL_nm5_","X2014_CFS_nm5_","not_survive"
"11",-0.0125502234657902,-0.00946167137195344,-0.0203792131433672,-0.00493096369920664,0.00544535119696769,-0.00498665046860078,-0.000308689020782189,-0.000220710442664151,0.000197644285524007,-0.0876399300791568,0.0141343267901688,-0.00265101199819477,-0.000278981358067109,0.00531290302962576,-0.00887048399207377,-0.00548212635331433,-0.000448546773893689,7.82494237921325e-05,-0.00116307978955972,0.000713649013387774,0.000219283598946798,0.000473744154476198,0.0026972628905029,-0.000466492224548549,-0.00171871665335204,-0.00098792044154883,-0.00410164284937997,-0.00349290987757372,-0.000618721939634556,-0.00498665046860042,-0.0006297050273774,-0.00466237221269247,-0.000236950228393437,0
"12",0.014960427804977,-0.000426493301423094,-0.0209872652246061,0.0862830006072322,-0.00593534173266244,0.00506407779492501,-0.000308689020782189,-0.000220710442664151,0.00511508542921099,0.541781325753689,-0.007189684485776,-0.00265101199819477,-0.000278981358067109,-0.0101946639397457,-0.00852088545832538,-0.00324390792955843,2.54949507397608e-05,-0.00267089768432245,-0.00116307978955972,0.00162464348412961,-0.00139090801268156,0.00149884821231104,-0.00535183285182102,-0.000452939076963033,-0.00359027668574668,-0.000956471105393983,0.0170049948248718,-0.000800554941301355,-0.00187143140380351,0.00506407779492458,-0.00222033772280778,0.000168414967040632,-0.000651566065187874,0
"13",-0.00241529086603945,-0.0168493011821733,-0.0151961390367508,0.022516908128786,-0.00577100924648014,0.0112760055343005,-0.000308689020782189,-0.000220710442664151,0.00719948894129279,0.0533504312274005,-0.00713340368866738,-0.00265101199819477,-0.000278981358067109,-0.00874643139890751,-0.00694199473982088,0.0285184847115296,0.000263955450015787,-0.00252658368835734,-0.00116307978955972,0.00211023576059027,-0.00154267364316689,0.00167163367787956,-0.00558440031718782,-0.000475478767446215,-0.00320511219621222,-0.00117369331864865,3.29550624304619e-05,0.00646025641069874,-0.0025452108948835,0.0112760055343007,0.00179239469757109,0.00797196242195238,-0.000682456470427978,0
"14",-0.00864800342738347,-0.00542876294168636,-0.00224851013197661,-0.00311784208455266,-0.00532249239270626,-0.00216060157127752,-0.000308689020782189,-0.000220710442664151,0.0025889214120917,-0.0926753001258196,-0.00686827731180885,-0.00265101199819477,-0.000278981358067109,-0.00565743214937841,-0.00742154801746814,0.00602417800094689,-0.00035941585988443,0.000895813337906947,-0.00116307978955972,0.000986003231338133,-0.00153058696397802,0.00204137592931865,-0.00615231967657974,-0.000485838630225423,-0.00385250533587842,0.0015324428817423,-0.0030965995706233,0.000386787290426919,-0.000993700319632676,-0.00216060157127776,-0.00243532860396334,-0.00226711971163295,-0.000694184736199104,0
"15",-0.0070871154120208,-0.021629426036808,-0.0115537967074547,-0.00113735539777677,-0.00522323203058398,-0.00252953993611457,-0.000308689020782189,-0.000220710442664151,0.000573325915582346,-0.0674984498925058,-0.00313024852087941,-0.00265101199819477,-0.000278981358067109,-0.00822841628892686,-0.0051470953291983,-0.000782854905327766,-0.000209575030971844,-0.00236816529337573,-0.00116307978955972,0.000952483328398705,-0.00156057977636793,0.000705640039915861,-0.00499686795885951,-0.000391408422377359,-0.00236260760661488,-0.00104564682431965,-0.00176431594947233,-0.00375713744413481,-0.000945825757764024,-0.00252953993611461,-0.00326052485415659,-0.00345175404589561,-0.000469646841143342,0
"16",-0.012658618466857,-0.00485263316593392,-0.0221630427889012,-0.00568410652375522,-0.00564916123619572,-0.0436535845600507,-0.000308689020782189,-0.000220710442664151,-0.0331094299773831,-0.0121093793792154,-0.00241938787193663,-0.00265101199819477,-0.000278981358067109,0.02251658344799,0.0200876832167111,-0.0559992944191699,-0.000448546773893689,0.0224588414818974,-0.00116307978955972,-0.00519590995544741,-0.00158022868207518,-0.0254446191266461,-0.00626938140110773,-0.00026708586067958,-0.0070030126356977,0.00221762556351843,-0.00412642274167709,-0.00958726751230805,0.0075358386467502,-0.0436535845600507,-0.00460873432092402,-0.00466237221269247,-0.000611156770829742,0
"17",-0.0105015579456267,-0.0226858379742968,-0.0175035465520761,-0.00124893211252471,-0.00578087690891821,0.000886232130523378,-0.000308689020782189,-0.000220710442664151,0.000334043730487937,-0.0977106701724823,-0.00452817869781102,-0.00265101199819477,-0.000278981358067109,-0.0091287203833595,-0.00344125581299593,-0.000921068771445018,7.25505340475229e-06,-0.00266393556585165,-0.00116307978955972,0.00128107917121322,-0.00156670698678885,0.000800469284820854,-0.00485949792865096,-0.000206529855946414,-0.00505062416883285,-0.00134005948033516,-0.00285171592909884,-0.00402498725940579,-0.00137731705915489,0.00088623213052288,-0.00393850333785324,-0.00342950149332198,-0.000467463715520041,0
"18",-0.00855044792642331,-0.021819067174317,0.0306270150871352,-0.0087524661793235,-0.00586531786847901,-0.0213410079595761,-0.000308689020782189,-0.000220710442664151,0.000657383550654431,-0.0926753001258196,-0.00272187338577154,-0.00265101199819477,-0.000278981358067109,0.00199368219106397,-0.00312954618252521,-0.0102159512678302,0.00053682827000822,-0.00241710055045152,-0.00116307978955972,-0.00153680687793168,-0.0015674359407409,-0.000258597105518457,-0.00551613525288985,0.000316804938884081,-0.0043712089288505,-0.00176953742933812,-0.00344570452386801,-0.0050786299308591,0.00200021882295485,-0.0213410079595761,-0.00393040573415855,-0.00341825331274483,0.00010674887250523,1
"19",-0.0105665949462668,-0.0218391691348929,-0.0222544582148675,-0.0048193869844587,0.00659364167711245,-0.00676942234584742,-0.000308689020782189,-0.000220710442664151,0.00303446884410501,-0.0272154895192037,-0.00629238234145726,-0.00265101199819477,-0.000278981358067109,-0.0100780114398674,-0.00794563124232549,-0.00534391248719708,-0.000419562094366333,-0.00103517092488241,-0.00116307978955972,0.000534858540528259,-0.00150365369139339,0.00039864955887692,-0.00452826812019675,-0.000471651804821603,-0.00718062233723199,0.00400410034816838,-0.00203616594437896,-0.00442765353162696,-0.000372010171313091,-0.0067694223458479,-0.00396668607577371,0.00249092929453674,-0.000703357058910795,0
"20",-0.00657765890700659,-0.0219948381030599,-0.0166708468128245,0.00140101486273881,-0.00578816912609316,-0.000196254202479902,-0.000308689020782189,-0.000220710442664151,0.00100432995789963,-0.0272154895192037,-0.00639256621977965,-0.00176134827858679,-0.000278981358067109,-0.0087340267339206,-0.00888197608629734,-0.00550692900958005,-0.000273447688667583,-0.00262081992317186,-0.00116307978955972,0.00116752635955431,0.000917643546348587,0.000716504056747697,-0.00462463030223797,-0.000371208483537122,-0.00388528991036242,-0.00134503049490046,-0.00154858512241506,-0.00361088981242594,-0.00124337623805777,-0.000196254202480043,-0.00302856549977832,-0.00349577569116201,-0.000556524002672992,0
"21",-0.00279467336977343,-0.0219637555258257,-0.020173766353185,-0.00306205372717869,-0.00602459802272817,-0.00617941814679451,-0.000308689020782189,-0.000220710442664151,0.00118488047404412,0.00803210080743567,-0.00704885099769643,-0.00265101199819477,-0.000278981358067109,-0.00983535070361917,-0.00888551456194745,-0.00554646490799191,-3.78252272441165e-05,-0.00275043420298148,-0.00116307978955972,0.000594843988901478,0.0012566272522737,0.000312990535398181,-0.00580622340127867,-0.0003575413885417,-0.00442213586870272,-0.00135179969258159,0.00248033383695178,-0.00444788836022489,-0.000454561662926654,-0.00617941814679498,-0.00305844372535467,-0.00316759196162434,-0.000589811573256801,0
"22",0.00771964173371127,-0.0133147297664036,0.0169400474165875,-0.000830519432219941,-0.00111315404539761,0.000466607145111856,-0.000308689020782189,-0.000220710442664151,0.00145397837001771,0.0734919114140516,0.00024036865338015,-0.00265101199819477,-0.000278981358067109,0.00419098834930192,-0.00658232978158544,-0.00126084452564993,-0.000364501497078116,-0.0013553154535084,-0.00116307978955972,0.00123514317260741,-0.00154847258299832,0.000702251814599347,-0.00335178727013389,-0.000376576107852289,-0.00586326252185844,-0.00142527580219122,-0.00261995105408461,-0.00339048369883869,-0.00132569554189773,0.000466607145111954,-0.00255666503100469,-0.00328583228449211,-0.000521314429259051,1
"23",-0.00989454593965228,0.0022255326504532,-0.0189020539668549,-0.00495885787789363,-0.00534930954881293,-0.00691665978167177,-0.000308689020782189,-0.000220710442664151,0.00136863050729685,-0.0574277097991803,-0.00698352627798351,-0.00265101199819477,-0.000278981358067109,-0.00730196785747063,-0.00888981707215325,-0.00554830502649759,-0.000399258627911614,-0.000407765491737472,-0.00116307978955972,0.000519826397460865,0.00181725050449431,0.000280409812990824,-0.00517077367183446,-0.000488319107836926,-0.00389982896606515,0.00117983030201979,-0.00308348080411306,-0.00447872245321426,-0.000351267418421941,-0.00691665978167191,-0.0018502546047588,-0.00315132630398189,-0.000699043886919897,0
"24",0.0205319308598132,-0.0152023930660581,0.0220452352045969,-0.0215837883753363,-0.00600621202902191,-0.0140268574488879,-0.000308689020782189,-0.000220710442664151,-0.00616868061004633,-0.0725338199391685,-0.00689352171029776,-0.00265101199819477,-0.000278981358067109,-0.00196008218979163,0.0207350801415349,-0.00695539131347102,-0.000383454934912448,-3.38399920113624e-05,-0.00116307978955972,-0.000420008361806476,-0.00158022868207518,-0.00142868957303533,-0.0054913212531853,-0.000352235511269985,-0.004654980829352,-0.000310884644983037,0.00241619764512394,-0.00578155677415375,0.000723092756497245,-0.0140268574488879,-0.00416418950664351,-0.00443365480923764,-0.000587386744959286,1
"25",-0.0104256814448799,-0.0224418003976071,-0.0204177173358223,-0.00105367286171582,-0.00580477383758867,0.000866481814377676,-0.000308689020782189,-0.000220710442664151,0.00402323371192194,-0.0775691899858313,-0.00699416445590701,-0.00265101199819477,-0.000278981358067109,-0.00943457143082859,-0.00887616700981212,-0.00549586920932031,-2.36040267296718e-05,-0.00265163278472528,-0.00116307978955972,0.00126164351954511,0.000507996558319555,0.000873991696004569,-0.00605090645318573,-0.000347898690474442,-0.00662682529629517,-0.00123075815344475,-0.00277883389293084,-0.00356827060958637,-0.00137489586480088,0.000866481814378179,-0.00341489616718953,0.000602481695962291,-0.000688047592133987,0
"26",-0.0112278044527746,-0.013631753558352,-0.00379197286301816,-0.00493096369920664,-0.00610510010331203,-0.00604037727875228,-0.000308689020782189,-0.000220710442664151,0.00535132072491906,-0.00203863928588985,-0.00761925789547982,-0.00265101199819477,-0.000278981358067109,0.00753723199863017,-0.00814430331449364,-0.00477378028946341,0.000966211023472585,-0.00174509271004248,-0.00116307978955972,0.000608686231650594,-0.00158022868207518,0.000293160606224689,-0.00632169260348376,-0.000177517342842831,-0.00716240995573934,-0.00163927606040592,-0.00401491322634006,-0.00450292172176545,-0.000473884504640644,-0.0060403772787527,-0.00338926170965474,0.000402588805172945,-0.00072273493344479,0
"27",-0.00689200441010046,-0.017011714909433,0.015025305392526,0.000229459357885465,-0.00562561509751836,0.0129732307720202,-0.000308689020782189,-0.000220710442664151,0.00186906209958205,-0.0775691899858313,-0.00614982448260302,-0.00265101199819477,-0.000278981358067109,-0.0013252694135783,-0.00779833987847669,0.000910264954608568,-0.000225464432100057,-0.000717645975632878,-0.00116307978955972,0.00223631446143947,-0.00151378515169898,0.00250596146128387,-0.00435229027514773,-0.000408004986583654,-0.00293463492621285,-0.000780536978657641,-0.00344861980531473,-0.000865175353207459,-0.00271783888766267,0.01297323077202,-0.00338724296146131,-0.00278522711739288,-0.00057103217498593,1
"28",0.00504228520736001,0.00454651260419874,-0.00969245073335758,-0.00236469926000408,5.51405901704787e-05,-0.00281882689208481,-0.000308689020782189,-0.000220710442664151,0.000133477636331674,0.0835626515073771,-4.67525677809731e-05,-0.00265101199819477,-0.000278981358067109,0.00326463383624594,-0.00869693137730619,-0.00446855800178782,-0.000448546773893689,0.00134572668038291,-0.00116307978955972,0.000923825984722582,-0.00123564122400714,0.000970725292972674,-0.0028493947382989,-0.000479046808278879,0.00950491292617214,-0.000374305504486397,-0.0024202542749843,-0.00134983906096384,-0.000908064867448961,-0.00281882689208478,-0.000982372359954113,-0.00466237221269247,-0.00044259383660887,0
"29",-0.00752069541628821,-0.0205802278234875,-0.0221418050072439,-0.00303415954849171,-0.00603866092413297,-0.00599546284883928,-0.000308689020782189,-0.000220710442664151,0.0056572940159407,0.0281735809940867,-0.00759192971246291,-0.00265101199819477,-0.000278981358067109,-0.010420313880488,-0.00593150747620703,-0.00313249062932105,-0.000322583959453109,-0.00199183055752457,-0.00116307978955972,0.000613347450700257,-0.0015554078230266,0.000659955385914685,-0.00627640487389491,-0.000464981563733418,-0.00700459713224414,0.00175652833653337,0.00132442474332736,-0.00404715233014524,-0.00048011574414012,-0.00599546284883928,-0.00369450207175996,0.0032346504607327,-0.000726453208643894,0
"30",-0.00986202743933222,-0.0185749969156739,-0.0161603213970077,-0.00116524957646375,-0.00495808408540938,0.00170158659121918,-0.000308689020782189,-0.000220710442664151,0.00242030571726962,-0.0826045600324941,-0.00476061577148686,-0.00265101199819477,-0.000278981358067109,-0.0081521404117152,-0.00785999672845991,-0.00081740837185708,-0.000223021503668595,-0.00216639489839771,-0.00116307978955972,0.00133802581405046,-0.00150988943982025,0.00135108490512605,-0.00466430740294368,-0.00044546787494562,-0.000766780031125209,-0.000760328896634657,-0.00294937785756395,-0.00169538305256706,-0.00147655036744683,0.00170158659121935,-0.00256480645047877,-0.00232884734166486,-0.000553097849868887,0
"31",0.00196386717706139,-6.25256018207778e-05,0.0933439152912291,-0.00239259343869106,-0.00578345010887372,-0.000729550521395367,-0.000308689020782189,-0.000220710442664151,0.00166118526547726,0.0583858012740633,-0.00549252168953168,-0.00265101199819477,-0.000278981358067109,0.0205157094419603,-0.00700022620924948,-0.00233776089914685,-4.95498723311152e-06,0.00173814675028508,-0.00116307978955972,0.0015547744364143,-0.001541529493236,0.00118131836749519,-0.00585219520400956,-0.000301521200870395,-0.0043868043863737,-0.00117192803488324,-0.00302007343264691,-0.00349290987757372,-0.00117644826207616,-0.00072955052139527,-0.00379733336108328,-0.00293231307623227,-0.000508461051393176,0
"32",-0.0107725454482938,-0.0102847139087426,-0.00193291097286111,-0.0048193869844587,-0.00579133572164059,-0.00597621798472055,-0.000308689020782189,-0.000220710442664151,0.000684555917630555,-0.0826045600324941,-0.00700068599676836,0.00268697031945312,-0.000278981358067109,-0.00208460051298588,-0.00888194584239116,-0.00553794349155399,-0.000390052843745986,-0.00101475950779569,-0.00116307978955972,0.00063477691467464,0.000915095014275294,0.000405080670437758,-0.00492728651545172,-0.00044333716963219,-0.00195017051924544,-0.000858558515492053,-0.00371682569841295,-0.00427870251033067,-0.000482784110794596,-0.00597621798472031,-0.00316065716886101,-0.00389724828237763,-0.000570995268907662,0
"33",-0.012040766960776,0.00173170712837968,-0.0179983856244952,-0.00487517534183267,-0.00386047798827791,-0.00607080989045747,-0.000308689020782189,-0.000220710442664151,0.00202356290592354,-0.0876399300791568,-0.00646373122358133,-0.00265101199819477,-0.000278981358067109,-0.00522571642625285,-0.00890033373690691,-0.0055314884483562,-0.000399115147408089,7.17243792514432e-05,-0.00116307978955972,0.000614027474978957,0.00499190312687463,0.000537880375830785,-0.00454887569527184,-0.000495153845912041,-0.0033969051694845,0.000603131168597431,-0.00383926751917519,-0.00344632138156046,-0.000469659465724432,-0.00607080989045697,-0.00143226714884397,-0.00218622938326698,-0.000684649587272187,0
"34",-0.0124093099644033,-0.00732176077630152,-0.0207068197601309,-0.00356414894354441,-0.00124175218740478,0.0493035128170695,-0.000308689020782189,-0.000220710442664151,0.00157722724315921,-0.0926753001258196,0.0213313698031661,-0.00265101199819477,-0.000278981358067109,0.00275694504065238,-0.00891158855872924,-0.00378900649337799,-0.000448546773893689,-0.00121588441010823,-0.00116307978955972,0.00428938031660357,-0.00158022868207518,0.00303598619759195,0.0104795014808044,-0.000505935241577576,0.0030601249306823,-0.00131447294518354,-0.00410893105299677,0.131520551568849,-0.00555284946192126,0.0493035128170696,1,-0.00466237221269247,-0.000108319226313967,1
"35",-0.00959103993666509,-0.0213649240602672,-0.0111046875754733,-0.00487517534183267,-0.00567267771356046,-0.00672923733182233,-0.000308689020782189,-0.000220710442664151,0.00298871984597594,-0.0926753001258196,-0.00568149628961012,-0.00265101199819477,-0.000278981358067109,-0.00725109781333009,-0.00723315208696386,-0.0054130194202557,-2.563227192958e-05,-0.00216923452014348,-0.00116307978955972,0.000539065887577455,-0.00153615899356035,0.000284012041382353,-0.004575405540754,-0.000399731796350699,-0.00321163576673169,-0.00100303589208265,-0.00297270010913771,-0.00451196191894127,-0.000377661534007565,-0.00672923733182212,-0.00321134113272305,-0.00222866722682465,-0.000559969326849375,0
"36",0.0749462213953732,0.0663679810175582,0.0641690578753522,-0.00476359862708474,-0.00601457962826253,-0.00689835562387869,-0.000308689020782189,-0.000220710442664151,-0.00420949694522746,0.0281735809940867,-0.00711115910207378,-0.00265101199819477,-0.000278981358067109,0.0073490194595597,0.160079561103608,-0.00416909462520044,-0.000373454570605032,0.00307304207864307,-0.00116307978955972,0.000521697401221058,-0.00158022868207518,0.000273221730782204,-0.0058285705771324,-0.000388380652764171,-0.00136374506306485,-0.000207639907139145,0.00279591305355921,-0.00454808076166655,-0.000353849203898698,-0.00689835562387916,-0.00398680007230142,-0.00431738655800754,-0.00050670451454744,0
"37",-0.010729187447867,-0.0176450657377432,-0.00504389915636689,-0.00406624415991013,-0.00010073594559577,-0.00194054510167505,-0.000308689020782189,-0.000220710442664151,0.00210430380005602,-0.0926753001258196,0.0107231407589967,-0.00265101199819477,-0.000278981358067109,-0.00468745621971464,-0.00846628908662822,-0.00441096889090563,-0.000173742381886985,-0.00216782325257617,-0.00116307978955972,0.00100936752375023,-0.00141411985613469,0.000599343481157858,-0.00125655424908314,-0.000441957728837041,-0.00123800477803498,-0.00135614096363368,-0.00366945237490376,-0.0029324144332296,-0.00102210549556115,-0.00194054510167475,-0.00076879899630975,-0.00234261735144121,-0.000252390063344431,0
"38",-0.007596571917035,-0.0212878781339067,0.0161603952561335,-0.00283890029768282,-0.00567029747506866,0.0020120718444189,-0.000308689020782189,-0.000220710442664151,0.00285749264253946,-0.042321599659192,-0.0062561851708617,-0.00265101199819477,-0.000278981358067109,0.00186375048234844,-0.00672962114543424,-0.00289061636361586,-3.79889522805308e-05,-0.00161267170804843,-0.00116307978955972,0.00153674022413642,-0.00154632892167916,0.000878963871129118,-0.00600584629510554,-0.000254186834648074,-0.00602088595766022,-0.00143413714722252,-0.00351202717678088,-0.00378728773699815,-0.00151397165270739,0.002012071844419,-0.00372206201524847,-0.00128518612292531,-0.000599465979267201,1
"39",-0.00573217789868514,0.000283152263630685,-0.0102909643378232,-0.00314573626323964,-0.00455571492656282,-0.00207050343876306,-0.000308689020782189,-0.000220710442664151,0.00100725869728176,0.0986687616473654,-0.00562649333555907,-0.00265101199819477,-0.000278981358067109,-0.00122121343228224,-0.00852452055605682,-0.0032707044954383,-0.000376011743034264,0.00515531612266316,-0.00116307978955972,0.000993831454166414,-0.00138913003276311,0.00248545352006303,-0.00503173507212161,-0.000478999133751754,-0.00476038913876532,0.00234028690636115,-0.00313231176834562,-0.000809330049694981,-0.00100534380103227,-0.00207050343876351,-0.00335337214395285,-0.00320805637296003,-0.000670296314968365,0
"40",-0.00991622493986565,-0.0203258328575709,-0.0165591291044431,-0.00479149280577172,-0.00603562370451335,-0.00668442580263261,-0.000308689020782189,-0.000220710442664151,0.00717263074731094,-0.0775691899858313,-0.00760226485618719,-0.00265101199819477,-0.000278981358067109,-0.00894916310124575,-0.0085210951755022,-0.00530935902066776,-0.000371874189159058,0.00141287012623909,-0.00116307978955972,0.000543884382446196,-0.00139080633670444,0.000537092109423075,-0.00630819484696214,-0.000498763905999143,-0.0071682728456719,0.00641655984717201,-0.00237944033473022,-0.00416966908281894,-0.00038395855119443,-0.00668442580263218,-0.00359053571108364,0.00342139633269513,-0.000729210842490683,0
