"","X2014_RETA_nm11_","X2014_CTA_nm11_","X2014_NET_nm11_","X2014_IOL_nm11_","X2014_APS_nm11_","X2014_GL_nm11_","X2014_CFS_nm11_","X2014_F05200_nm11_","X2014_NITA_nm11_","X2014_TC_nm11_","X2014_ROE_nm11_","X2014_EBITTA_nm11_","X2014_WCTA_nm11_","X2014_AL_nm11_","X2014_ROI_nm11_","X2014_V16140_nm11_","X2014_STA_nm11_","X2014_F12000_nm11_","X2014_EBITDAIE_nm11_","X2014_EBITS_nm11_","X2014_F16200_nm11_","X2014_ARL_nm11_","X2014_COGSSALES_nm11_","X2014_DEB_nm11_","X2014_TATL_nm11_","X2014_CARCL_nm11_","X2014_ROS_nm11_","X2014_F01000_nm11_","X2014_ROL_nm11_","X2014_EBITDA_nm11_","X2014_EBITIE_nm11_","X2014_ER_nm11_","X2014_EC_nm11_","not_survive"
"5083",0.0129548751692703,0.026000948121208,-0.000139582340319374,0,5.59825168284142e-05,3.47507548293993e-05,0.000126477768655718,0,-0.000915306031393527,0.000140485158164583,-0.000202113666032629,0.00812190789082951,-0.0034083480139113,0.000771546391805288,-0.00184789716917775,0.00764439036544064,0.00261649325201519,0,0.0120241566576824,0.0102979657997423,0,0.00146756071051945,0.00728922890331292,4.17504056912843e-05,0.000455666228664412,0.000477717665278319,-0.000250570363990904,0,-0.000878976113986232,0.0011184244431158,0.0122658894843019,0.00764238482684642,0.0114375760677423,1
"5084",0.00907960473526614,0.00123546621742241,0.00196578462616452,0,4.33786462878163e-05,0.0118430572458593,3.39910338994e-05,0,0.000612510407617196,0.00266461193436759,0.00284643412995953,0.000648930804437561,0.000697096626377951,0.00246894845377692,0.00137208095052243,0.00499825523894196,0.00253710401012415,0.0117877248220134,0.000489651211340242,0.000848541569385077,0,0.00125091959514976,0.00086236930563261,0.000660178289993433,0.000606463424711815,0.0026345317872068,0.000172925165303512,0,0.000782856196382994,0.00250496433492374,0.000375003221469007,0.00713331194536737,0.0122538252168802,1
"5085",0,0.00100855866940919,-0.00112829058424827,0,1.27970612868044e-05,0.000834018115905583,1.00257944412175e-05,0,-0.000653702500332594,0.00118974807717744,-2.93840311828014e-05,0.00180628336076791,0,0.000174827191848877,-0.00176377718899612,0.0149947657168259,0.00195941682725348,0,0.0108299767156523,0.00305824343521164,0.0030582887443267,0.000823315966630827,0.00248171003810339,1.45488149328891e-06,0.00266183908357627,0.000184765018079685,-0.000238966108593169,0,-0.00366712615297481,0.00302204412883002,0.0102915853549794,0.00762816301421606,0.0114589000829052,0
"5086",0.0218613518481437,0.0152200671929023,2.32637233865623e-05,0,0,0.00490598891709167,6.77863041014348e-05,0,0.000183061206278706,8.47517019746995e-05,2.10535068783989e-05,0.0056408319186994,0.0022228356612465,0.205720613541839,0.000510515069383352,0.00470424022488655,0.00201379756499928,0,0.00139183731174543,0.00929266651652244,0,0.00224859054380085,0.016073253595554,0,0.00269633900598115,0.00104155907866315,6.51123705711129e-05,0,0.0123056655958072,0.000647307297556747,0.00141981871427879,0.00726275781394224,0.0120354223609404,1
"5087",0.0143796367115081,0.0180675538449203,-0.00130276850964749,0,8.96507172101614e-05,0.000532675803954296,0.000280918292243503,0,-0.000531412361299165,0.000787638099873566,-0.00188639421630454,0.00159700200409782,-0.000456299346860968,0.00150985186731774,-0.00307622647656492,0.00617431529516359,0.000885078652722696,0,0.00217497976902661,0.00598599843993929,0,0.00187332359164661,0.00572560049104322,0.000447947061062738,0.000682735207220393,0.00399367642761219,-0.000430063698077814,0,-0.000764623881681228,0.00445071644828959,0.00176236239010129,0.00785626309484161,0.0111262004264354,0
"5088",0.0192397669720452,0.00577712916315956,0.00431542068820732,0,5.83583982244253e-06,0.00736267605546757,9.79271429448505e-05,0,0.00103530041965548,0.00231685359202575,0.0205482227133173,0.000882270398598713,0.00197344434315543,0.00241844282057613,0.00346419490023706,0.0155827957449367,0.00177917139970924,0,0.00601207832884119,0.00164511750643581,0,0.0221307331830366,0.0019721295691762,0.000748028101968844,0.00642832356997536,0.00940466579851732,0.000416803733175345,0,0.0140258123995223,0.0033552733293474,0.00606993503589599,0.00683739218539248,0.0127841661595426,0
"5089",0.00166996437728875,0.00915582167073027,-6.9791170159687e-05,0,2.18424937234151e-05,0,3.36459328309915e-05,0,-0.000943909344874574,0.000238133858265868,-0.000505284165081573,0.0295444830061318,-0.00504305840645299,0.000191603538541446,-0.000545076050869647,0.00382219518272032,0.00950903571308885,0,0.0212069886257069,0.0103074899618765,0,0.00201265468871239,0.0210973963757334,0.000152215020749474,0.000302988453345687,0.000487870879658175,-7.11011796060296e-05,0,-0.000602726478161986,0.00197256365823506,0.021633332480875,0.00742790475734189,0.0117678350290662,1
"5090",0.0106279235803174,0.00235889047173233,0.00586245829341371,0,9.85920318150777e-05,0.00151555646546832,0.000138339820284188,0,0.000916628727970683,0.00176044024427881,0.00848877397337043,0.00145641584110142,0.00104235573999204,0.000195167197548747,0.00619350150109029,0.0214630960260449,0.000893001532641015,0,0.00367756740768421,0.00541060954111391,0,0.0021413835908291,0.0089772635004975,0.00105245814346779,0.000758097142565343,0.00121297326455192,0.000735231759433681,0,0.00146447590561673,0.00889377245518797,0.00354793115220325,0.00648635704721329,0.0134760324107611,0
"5091",0.0171972707416904,0.00696650055406667,0.00175641111568546,0,3.7225106767107e-06,0.00278726261533213,1.5654427716524e-05,0,0.000510175610115655,0.00800765401538126,6.29520700720442e-05,0.000714596474351738,0.00148348173257954,0.00116068346367372,0.000407942211324332,0.00999651047788391,0.00700825386263442,0,0.00253248504947762,0.00033827044004909,0,0.00366576101785078,0.000616501356183156,4.15523323969568e-06,0.00255842743555336,0.00173231527319323,5.21426220306878e-05,0,0.0027507853515424,0.00235558572779526,0.00243637530852573,0.00727848249276697,0.0120094206289402,0
"5092",0.00877924129774661,0.0163932807056885,0.00129113664795421,0,9.61278742908955e-05,0.00100935146981755,0.000134847620993229,0,0.000665231347816366,0.000715322788949502,0.00186955141080182,0.000963781193209736,0.000430806721013012,0.000844253091698247,0.00335697352771587,0.00499825523894196,0.00114487691187315,0,0.00209095874907186,0.00279275381934992,0,0.000340303932874075,0.00534779871951148,0.000399238254422906,0.000606471985863506,0.000664046199750102,0.000416195047309969,0,0.000850251404378838,0.00175041085789014,0.00205831707099587,0.00685195997275987,0.01275698605122,1
"5093",0.00829650048800189,9.6842167469878e-06,-0.00284980611485389,0,0.000969042752389838,0.00208609745727772,0.000290003618642064,0,-0.000285371327464779,0.000305843098430437,-0.00412648734816618,0.000178395408275749,0.00201968432246992,7.59692030742248e-07,-0.0173298338311757,0.00558628526705277,5.71779908508961e-05,0,0.0186950928855747,0.0103506538571431,0,0.000538361394227195,0.0098962887417095,0.00103419234097786,0.00120461163103454,0.000175431028648751,-0.00357490449027183,0,-0.000724471481670737,0.00173892019580333,0.0176427177513932,0.011634580796061,0.00751297870788853,0
"5094",4.14897981935094e-05,0.0354859175312776,-1.16318616932812e-05,0,0.000755453232244451,6.46024876766525e-07,0.00125428118056202,0,-3.90852730796925e-06,0.000266691496974734,-0.0018527086052991,0.000457518135197168,-0.00489783199271552,0.000764039516972398,-8.11181111973525e-05,0.00499825523894196,0.000267225274624854,0,0.00444729081859485,0.00567994049093476,0,0.000410420777292746,0.00799365018388516,0.00654089689163454,0.00033062353497346,0.019159543545779,-1.047655789466e-05,0,-2.72339617036788e-06,0.00124099150537507,0.0044946923795216,0.00735440273821552,0.0118854461616315,1
"5095",0.00532931584832753,0.000491587740710349,0.00282654239146733,0,4.17216273373759e-05,0.000113713887823179,8.08030059630836e-05,0,0.000256565962868592,0.0117864744664706,6.82133622860124e-05,0.000463178641511391,-0.00211794094149389,2.11557232015649e-05,0.000446014884955806,0.00882045042166228,0.00321455588094398,0,0.000735822698270598,0.000478013925959072,0,0.00344340892681927,0.000603049547006388,4.60704129468407e-05,0.000497194708684002,0.00100281701593669,5.71690610566293e-05,0,0.000268837250722032,0.00574916126409868,0.000601592671624888,0.00727263791547306,0.0120190718707505,0
"5096",0.0028587122007796,5.97078242232256e-05,1.16318616932812e-05,0,0.000255917746655301,0.00112271669448829,7.21387622795945e-06,0,7.18143105943564e-06,0.000332558308835506,1.68428055027191e-05,0.000599703534393124,0.00106734163134889,2.04360593790166e-06,6.50517816942818e-05,0.00411621019677573,0.000607370340708334,0,0.000864750992504555,0.00327563899205327,0,4.52899873695628e-05,0.00477258803519608,0.000470561864145517,0.000429402824794155,2.34834275030154e-05,8.46916148687205e-06,0,6.49889917919579e-06,0.00104565024989936,0.000739960140122535,0.00733154633734688,0.0119224995347499,1
"5097",0.00393249675942191,0.0010970108914239,-0.000337323989105154,0,0.000138251998278701,0.000386094053656456,4.39957389705181e-05,0,-0.000294337322595298,0.000697819720063423,-8.14068932631423e-05,0.00172103784501738,-0.00321414866178627,1.93452384171053e-05,-0.000899045679943746,0.00411621019677573,0.0017828316437014,0,0.00180811571160043,0.00320252914555427,0,0.000509614950547834,0.00723944196227056,8.79947786618387e-05,0.000270792810444868,0.000298036483352408,-0.000118254588168546,0,-0.000167975665934766,0.00184999659597579,0.0017757280853675,0.00748497763323914,0.0116781054104751,0
"5098",0.0103908894586856,0.00833228215537358,0.00115155430763484,0,1.69527334222149e-05,2.03419052659898e-05,8.05706292914923e-05,0,0.00230733395413785,0.000331176487607658,0.0102741113566587,0.0059662645293936,-0.000905599713841165,0.000947335962335584,0.00646699756876709,0.00617431529516359,0.00225509638712957,0,0.0074739192923608,0.00877708693736614,0,0.00525040353577144,0.00443005878161523,8.26310112640002e-05,0.00170431005006949,0.000418242635214478,0.00073287236656264,0,0.00828748907472734,0.00278074022500709,0.00737213563183216,0.00645315757872961,0.0135453623640201,1
"5099",0.0151308663031976,0.0114601212086876,0.0222633832809402,0,1.28855008343464e-05,0.00993621582690393,0.000303067765638305,0,0.00219485799373113,0.00188572536893707,0.0322371297322044,0.000366736568584418,0.00168986144324466,0.00781104415188592,0.0219578841078591,0.00764439036544064,0.000687173213236031,0.0036582594275214,0.00460685796602129,0.00177052066276415,0,0.0234386537808035,0.00386270344456195,0.000167871422883706,0.00753791707522098,0.0205777048063317,0.00228782711930503,0,0.034867570614915,0.00342804752256384,0.00460495936546781,0.0050028167797936,0.0174722284751795,0
"5100",0.00586416533807007,0.00058707767431368,0.000651384254823746,0,0.00014488456905466,0.000503713911586541,0.000137311559856972,0,0.000232602522829378,0.000925820222658403,0.00094319710815227,0.000749759061195692,-0.00048418202522201,5.06787294303401e-05,0.0013085440982403,0.00411621019677573,0.00101506359927103,0,0.00143027068919007,0.0024504253314475,0,0.00165422318556415,0.00605134021664877,0.000769773104933055,0.000453840755329239,0.000460003340416007,0.000164136120975003,0,0.000222475310206685,0.00199554498240867,0.00138621353760947,0.00714270023022971,0.0122377189268104,0
"5101",0,0.00536883507999684,0.0329763279004521,0,4.20077675306147e-05,0.000582016679807598,0.000157950205736132,0,0.000771788302752736,0.021058955512409,0.0477493536002086,0.000130247409483759,-0.000474955021886068,0.00036045853160138,0.00291234777770263,0.0102905254919393,0.00155409652172857,0.02032366348623,0.00165453578175169,0.00027803797072354,0,0.0055843568804516,0.000456781062150552,0.00521358191069913,0.00102237751696694,0.00309595452429127,0.00035571583810793,0,0.0016629277832172,0.00600195583000842,0.00141314076250475,0.00691303804170301,0.0126442755368495,0
