"","vif_value"
"X2014_F10100_nm7_",35.4086263737229
"X2014_F10200_nm7_",4089.15201406701
"X2014_F10300_nm7_",238.632930871226
"X2014_F10400_nm7_",95.6579571099866
"X2014_F10500_nm7_",464426.560741065
"X2014_F11100_nm7_",35.2847640282068
"X2014_F11200_nm7_",145.883257768596
"X2014_F12000_nm7_",1.75056266864685
"X2014_F15100_nm7_",531114.015724719
"X2014_F15200_nm7_",61.765563368761
"X2014_F15300_nm7_",5.58112848828419
"X2014_F15400_nm7_",152.00716003794
"X2014_F16100_nm7_",43.6893161687512
"X2014_F16200_nm7_",1.38775084503151
"X2014_F16300_nm7_",166.978308550361
"X2014_F17000_nm7_",8.32045990700861
"X2014_F01000_nm7_",1.0564275584116
"X2014_F02100_nm7_",16.9103257480818
"X2014_F02200_nm7_",654.771586374702
"X2014_F02300_nm7_",4891.32036480423
"X2014_F02400_nm7_",13.4108004428632
"X2014_F03100_nm7_",494.524701805695
"X2014_F03200_nm7_",1260.84634589778
"X2014_F03300_nm7_",17.3154652857302
"X2014_F03400_nm7_",93.8185324622785
"X2014_F04000_nm7_",5.7464960314602
"X2014_F05100_nm7_",4983.29276678422
"X2014_F05200_nm7_",2.21077691259422
"X2014_F05300_nm7_",51.730416795143
"X2014_F05400_nm7_",2882.31383938626
"X2014_F05510_nm7_",5642.1891474843
"X2014_F05520_nm7_",1729.08359436291
"X2014_F05600_nm7_",1059.27835457408
"X2014_F06000_nm7_",26.7459611974844
"X2014_F07001_nm7_",49435.859406122
"X2014_F07002_nm7_",96653.7392383902
"X2014_F08000_nm7_",822.344286723608
"X2014_V16140_nm7_",1.84421356914368
"X2014_TA_nm7_",66010.1959015658
"X2014_TL_nm7_",129275.895754095
"X2014_TR_nm7_",12.6245925292033
"X2014_TC_nm7_",0.368705148491063
"X2014_WCTA_nm7_",2.01099103164337
"X2014_RETA_nm7_",60.9083998166148
"X2014_EBIT_nm7_",1718.17663575369
"X2014_LEV_nm7_",0.900275223036446
"X2014_STA_nm7_",0.45470378950017
"X2014_EBITTA_nm7_",1.52188392194641
"X2014_COGSSALES_nm7_",8.66442069116632
"X2014_ROI_nm7_",3.7259360004199
"X2014_EBITDA_nm7_",7.11118539334714
"X2014_NET_nm7_",1.23194245946118
"X2014_ROS_nm7_",0.634457795043188
"X2014_ROE_nm7_",0.557306927664048
"X2014_ROL_nm7_",0.147046049331151
"X2014_CAPAS_nm7_",22.6591948143165
"X2014_EC_nm7_",0.120288058082082
"X2014_ER_nm7_",0.220152222227747
"X2014_GL_nm7_",0.0190305623639624
"X2014_AL_nm7_",3.23915592575918
"X2014_DEB_nm7_",4.66536297472883
"X2014_TOD_nm7_",1.20122403370812
"X2014_NT_nm7_",10056.1808632517
"X2014_STDE_nm7_",129.435769030171
"X2014_CTA_nm7_",146.601722147023
"X2014_CNS_nm7_",1.8320780370311
"X2014_ITA_nm7_",79.3711248511781
"X2014_EBITS_nm7_",1.32027046542456
"X2014_EBITDATA_nm7_",11.4909528119851
"X2014_NITA_nm7_",0.828336759607873
"X2014_EBITDAIE_nm7_",12.3942367334883
"X2014_EBITIE_nm7_",4.10925860265811
"X2014_APS_nm7_",0.668496367295789
"X2014_ARL_nm7_",1.31971498977993
"X2014_IOL_nm7_",2.2070067021685
"X2014_TATL_nm7_",0.14293480956962
"X2014_CFS_nm7_",0.00196125593306373
"X2014_CARCL_nm7_",0.705372698501265
"X2014_CFD_nm7_",89.1698241505108
"X2014_WCEBITDA_nm7_",4931.69663268774
"X2014_DTA_nm7_",15.4552349400866
"X2014_lg_nm7_",1455.93881486537
"X2014_LD.LDE_nm7_",242041500.978589
"X2014_DTA.TAY_nm7_",41.2707981118974
