"","vif_value"
"X2014_F10100_nm5_",35.4086263737113
"X2014_F10200_nm5_",4089.15201406817
"X2014_F10300_nm5_",238.632930871272
"X2014_F10400_nm5_",95.6579571100235
"X2014_F10500_nm5_",464426.560741136
"X2014_F11100_nm5_",35.2847640282171
"X2014_F11200_nm5_",145.883257768617
"X2014_F12000_nm5_",1.75056266864698
"X2014_F15100_nm5_",531114.015724811
"X2014_F15200_nm5_",61.7655633687583
"X2014_F15300_nm5_",5.58112848828401
"X2014_F15400_nm5_",152.00716003797
"X2014_F16100_nm5_",43.6893161687524
"X2014_F16200_nm5_",1.38775084503183
"X2014_F16300_nm5_",166.978308550398
"X2014_F17000_nm5_",8.32045990700755
"X2014_F01000_nm5_",1.05642755841173
"X2014_F02100_nm5_",16.9103257480767
"X2014_F02200_nm5_",654.771586374688
"X2014_F02300_nm5_",4891.3203648035
"X2014_F02400_nm5_",13.4108004428623
"X2014_F03100_nm5_",494.524701805666
"X2014_F03200_nm5_",1260.84634589776
"X2014_F03300_nm5_",17.3154652857318
"X2014_F03400_nm5_",93.8185324622752
"X2014_F04000_nm5_",5.74649603146029
"X2014_F05100_nm5_",4983.29276678354
"X2014_F05200_nm5_",2.21077691259429
"X2014_F05300_nm5_",51.7304167951342
"X2014_F05400_nm5_",2882.31383938602
"X2014_F05510_nm5_",5642.18914748394
"X2014_F05520_nm5_",1729.08359436276
"X2014_F05600_nm5_",1059.27835457428
"X2014_F06000_nm5_",26.7459611974837
"X2014_F07001_nm5_",49435.8594061228
"X2014_F07002_nm5_",96653.7392383954
"X2014_F08000_nm5_",822.344286723612
"X2014_V16140_nm5_",1.84421356914362
"X2014_TA_nm5_",66010.1959015634
"X2014_TL_nm5_",129275.895754102
"X2014_TR_nm5_",12.479889153715
"X2014_TC_nm5_",0.348505572110941
"X2014_WCTA_nm5_",2.04502766917059
"X2014_RETA_nm5_",64.7145670245122
"X2014_EBIT_nm5_",1751.40471236975
"X2014_LEV_nm5_",0.860434979411754
"X2014_STA_nm5_",0.367838761152305
"X2014_EBITTA_nm5_",1.05932957033627
"X2014_COGSSALES_nm5_",4.24555648476229
"X2014_ROI_nm5_",2.93459736453789
"X2014_EBITDA_nm5_",4.37000092269657
"X2014_NET_nm5_",4.13007814422166
"X2014_ROS_nm5_",0.908452112101477
"X2014_ROE_nm5_",1.17934636908061
"X2014_ROL_nm5_",0.227638009330984
"X2014_CAPAS_nm5_",37.8105828742133
"X2014_EC_nm5_",0.144806920270759
"X2014_ER_nm5_",0.22354174608508
"X2014_GL_nm5_",0.0123254207993598
"X2014_AL_nm5_",3.22942822740436
"X2014_DEB_nm5_",1.22459241679083
"X2014_TOD_nm5_",1.17434322998712
"X2014_NT_nm5_",10304.1469354133
"X2014_STDE_nm5_",124.995677000102
"X2014_CTA_nm5_",217.766802318632
"X2014_CNS_nm5_",1.77700535135372
"X2014_ITA_nm5_",307.484543750445
"X2014_EBITS_nm5_",1.33236034617153
"X2014_EBITDATA_nm5_",11.5565807022273
"X2014_NITA_nm5_",0.860362161820044
"X2014_EBITDAIE_nm5_",12.9844510848893
"X2014_EBITIE_nm5_",4.2473754872277
"X2014_APS_nm5_",0.662842543185149
"X2014_ARL_nm5_",0.475323884053665
"X2014_IOL_nm5_",2.20189185302891
"X2014_TATL_nm5_",0.138073672007571
"X2014_CFS_nm5_",0.000502763922650467
"X2014_CARCL_nm5_",0.701939925845947
"X2014_CFD_nm5_",89.8769942028351
"X2014_WCEBITDA_nm5_",13667.6938209472
"X2014_DTA_nm5_",14.3834693314613
"X2014_lg_nm5_",1505.83630168583
"X2014_LD.LDE_nm5_",939024053.522744
"X2014_DTA.TAY_nm5_",41.7928333216357
