"","vif_value"
"X2014_F10100_nm1_",35.4086263737157
"X2014_F10200_nm1_",4089.15201406814
"X2014_F10300_nm1_",238.632930871249
"X2014_F10400_nm1_",95.657957110059
"X2014_F10500_nm1_",464426.56074113
"X2014_F11100_nm1_",35.2847640282117
"X2014_F11200_nm1_",145.883257768612
"X2014_F12000_nm1_",1.7505626686469
"X2014_F15100_nm1_",531114.015724794
"X2014_F15200_nm1_",61.7655633687559
"X2014_F15300_nm1_",5.5811284882838
"X2014_F15400_nm1_",152.007160037963
"X2014_F16100_nm1_",43.6893161687487
"X2014_F16200_nm1_",1.38775084503179
"X2014_F16300_nm1_",166.97830855037
"X2014_F17000_nm1_",8.32045990701155
"X2014_F01000_nm1_",1.05642755841166
"X2014_F02100_nm1_",16.9103257480824
"X2014_F02200_nm1_",654.771586374677
"X2014_F02300_nm1_",4891.32036480469
"X2014_F02400_nm1_",13.4108004428636
"X2014_F03100_nm1_",494.524701805695
"X2014_F03200_nm1_",1260.84634589777
"X2014_F03300_nm1_",17.3154652857309
"X2014_F03400_nm1_",93.8185324622775
"X2014_F04000_nm1_",5.74649603145993
"X2014_F05100_nm1_",4983.29276678331
"X2014_F05200_nm1_",2.21077691259432
"X2014_F05300_nm1_",51.7304167951414
"X2014_F05400_nm1_",2882.31383938611
"X2014_F05510_nm1_",5642.18914748427
"X2014_F05520_nm1_",1729.08359436299
"X2014_F05600_nm1_",1059.27835457413
"X2014_F06000_nm1_",26.745961197475
"X2014_F07001_nm1_",49435.8594061205
"X2014_F07002_nm1_",96653.7392383905
"X2014_F08000_nm1_",822.344286723524
"X2014_V16140_nm1_",1.84421356914368
"X2014_TA_nm1_",66010.1959015633
"X2014_TL_nm1_",129275.895754096
"X2014_TR_nm1_",12.5474702771584
"X2014_TC_nm1_",1.25455307403969
"X2014_WCTA_nm1_",1.9476982002819
"X2014_RETA_nm1_",7.82881033153835
"X2014_EBIT_nm1_",465.87295622387
"X2014_LEV_nm1_",3.91079174527988
"X2014_STA_nm1_",1.72724692000031
"X2014_EBITTA_nm1_",2.0226969766073
"X2014_COGSSALES_nm1_",1.65124438750678
"X2014_ROI_nm1_",1.92535053192004
"X2014_EBITDA_nm1_",1.18164644343538
"X2014_NET_nm1_",2.09767982504688
"X2014_ROS_nm1_",1.10961059304334
"X2014_ROE_nm1_",2.05775211653384
"X2014_ROL_nm1_",1.06290197180092
"X2014_CAPAS_nm1_",20.216314392332
"X2014_EC_nm1_",1.10540417808897
"X2014_ER_nm1_",1.05362608248786
"X2014_GL_nm1_",1.631403836226
"X2014_AL_nm1_",1.82531435617971
"X2014_DEB_nm1_",1.27222508161152
"X2014_TOD_nm1_",4.76046673029543
"X2014_NT_nm1_",478.498688889462
"X2014_STDE_nm1_",19.0290503889803
"X2014_CTA_nm1_",5.16140667865142
"X2014_CNS_nm1_",5.47139092455283
"X2014_ITA_nm1_",22.0439362892941
"X2014_EBITS_nm1_",1.7843151153173
"X2014_EBITDATA_nm1_",6.70561407444376
"X2014_NITA_nm1_",2.12077648590347
"X2014_EBITDAIE_nm1_",2.0848238835862
"X2014_EBITIE_nm1_",1.16321040743363
"X2014_APS_nm1_",2.67782109490842
"X2014_ARL_nm1_",1.45268087517732
"X2014_IOL_nm1_",2.89408943036979
"X2014_TATL_nm1_",1.1730087752284
"X2014_CFS_nm1_",1.21018742077357
"X2014_CARCL_nm1_",1.19701730845841
"X2014_CFD_nm1_",35.4086263737175
"X2014_WCEBITDA_nm1_",4089.15201406815
"X2014_DTA_nm1_",238.632930871249
"X2014_lg_nm1_",95.6579571100615
"X2014_LD.LDE_nm1_",464426.560741132
"X2014_DTA.TAY_nm1_",35.2847640282144
