"","vif_value"
"X2014_F10100_nm12_",35.4086263737123
"X2014_F10200_nm12_",4089.15201406768
"X2014_F10300_nm12_",238.632930871269
"X2014_F10400_nm12_",95.6579571099982
"X2014_F10500_nm12_",464426.560741131
"X2014_F11100_nm12_",35.2847640282091
"X2014_F11200_nm12_",145.88325776861
"X2014_F12000_nm12_",1.75056266864692
"X2014_F15100_nm12_",531114.01572479
"X2014_F15200_nm12_",61.7655633687604
"X2014_F15300_nm12_",5.58112848828413
"X2014_F15400_nm12_",152.007160037953
"X2014_F16100_nm12_",43.6893161687632
"X2014_F16200_nm12_",1.38775084503154
"X2014_F16300_nm12_",166.978308550373
"X2014_F17000_nm12_",8.32045990700818
"X2014_F01000_nm12_",1.05642755841148
"X2014_F02100_nm12_",16.9103257480804
"X2014_F02200_nm12_",654.771586374676
"X2014_F02300_nm12_",4891.32036480403
"X2014_F02400_nm12_",13.4108004428612
"X2014_F03100_nm12_",494.524701805677
"X2014_F03200_nm12_",1260.84634589774
"X2014_F03300_nm12_",17.3154652857289
"X2014_F03400_nm12_",93.8185324622768
"X2014_F04000_nm12_",5.74649603146018
"X2014_F05100_nm12_",4983.29276678363
"X2014_F05200_nm12_",2.21077691259422
"X2014_F05300_nm12_",51.7304167951377
"X2014_F05400_nm12_",2882.31383938639
"X2014_F05510_nm12_",5642.18914748419
"X2014_F05520_nm12_",1729.083594363
"X2014_F05600_nm12_",1059.27835457427
"X2014_F06000_nm12_",26.7459611974902
"X2014_F07001_nm12_",49435.8594061229
"X2014_F07002_nm12_",96653.7392383916
"X2014_F08000_nm12_",822.344286723607
"X2014_V16140_nm12_",1.84421356914366
"X2014_TA_nm12_",66010.1959015649
"X2014_TL_nm12_",129275.895754098
"X2014_TR_nm12_",12.5474702771585
"X2014_TC_nm12_",1.25455307403969
"X2014_WCTA_nm12_",1.94769820028189
"X2014_RETA_nm12_",7.82881033153835
"X2014_EBIT_nm12_",465.872956223863
"X2014_LEV_nm12_",3.91079174527987
"X2014_STA_nm12_",1.7272469200003
"X2014_EBITTA_nm12_",2.02269697660736
"X2014_COGSSALES_nm12_",1.65124438750683
"X2014_ROI_nm12_",1.92535053192003
"X2014_EBITDA_nm12_",1.18164644343539
"X2014_NET_nm12_",2.09767982504706
"X2014_ROS_nm12_",1.10961059304334
"X2014_ROE_nm12_",2.05775211653386
"X2014_ROL_nm12_",1.06290197180092
"X2014_CAPAS_nm12_",20.2163143923322
"X2014_EC_nm12_",1.10540417808896
"X2014_ER_nm12_",1.05362608248786
"X2014_GL_nm12_",1.63140383622604
"X2014_AL_nm12_",1.82531435617975
"X2014_DEB_nm12_",1.27222508161151
"X2014_TOD_nm12_",4.7604667302956
"X2014_NT_nm12_",478.498688889454
"X2014_STDE_nm12_",19.0290503889802
"X2014_CTA_nm12_",5.16140667865143
"X2014_CNS_nm12_",5.47139092455285
"X2014_ITA_nm12_",22.0439362892935
"X2014_EBITS_nm12_",1.78431511531728
"X2014_EBITDATA_nm12_",6.70561407444377
"X2014_NITA_nm12_",2.12077648590348
"X2014_EBITDAIE_nm12_",2.08482388358619
"X2014_EBITIE_nm12_",1.16321040743363
"X2014_APS_nm12_",2.67782109490839
"X2014_ARL_nm12_",1.45268087517725
"X2014_IOL_nm12_",2.89408943036896
"X2014_TATL_nm12_",1.17300877522841
"X2014_CFS_nm12_",1.21018742077358
"X2014_CARCL_nm12_",1.19701730845842
"X2014_CFD_nm12_",35.4086263737207
"X2014_WCEBITDA_nm12_",4089.15201406768
"X2014_DTA_nm12_",238.632930871269
"X2014_lg_nm12_",95.6579571100005
"X2014_LD.LDE_nm12_",464426.56074111
"X2014_DTA.TAY_nm12_",35.2847640282127
