"","vif_value"
"X2014_F10200_nm2_",136.442360359413
"X2014_F10300_nm2_",9.64995093205199
"X2014_F10400_nm2_",7.45615147910079
"X2014_F10500_nm2_",21648.8558474225
"X2014_F11200_nm2_",13.8531994252691
"X2014_F15100_nm2_",5527.40361357023
"X2014_F15400_nm2_",3.8871974712473
"X2014_F02200_nm2_",5.83989978722994
"X2014_F03100_nm2_",3.99587339095672
"X2014_F03200_nm2_",8.49812453691756
"X2014_F03400_nm2_",1.9278671495162
"X2014_F05510_nm2_",2.96875070472535
"X2014_F05600_nm2_",56.218826042808
"X2014_F07001_nm2_",97.449331344044
"X2014_F07002_nm2_",193.877986279791
"X2014_V16140_nm2_",1.8121794400327
"X2014_TA_nm2_",42.9626294096575
"X2014_TL_nm2_",447.922928036426
"X2014_TR_nm2_",49478.9781668021
"X2014_TC_nm2_",64635.5930294291
"X2014_WCTA_nm2_",12.4174850883619
"X2014_RETA_nm2_",1.2464619666158
"X2014_EBIT_nm2_",457.190453172436
"X2014_LEV_nm2_",1.44319669618014
"X2014_STA_nm2_",7.79275639144511
"X2014_EBITTA_nm2_",462.927028083829
"X2014_COGSSALES_nm2_",3.81971909291311
"X2014_ROI_nm2_",1.68034683228205
"X2014_EBITDA_nm2_",0.0302781993518007
"X2014_NET_nm2_",1.82456801626513
"X2014_ROS_nm2_",19.5234573585696
"X2014_ROE_nm2_",0.00250887055778521
"X2014_ROL_nm2_",0.410170969888217
"X2014_CAPAS_nm2_",336.971520337227
"X2014_EC_nm2_",0.0959046194593784
"X2014_ER_nm2_",2.11266823583503
"X2014_GL_nm2_",0.621914051295597
"X2014_AL_nm2_",0.0397731077482172
"X2014_DEB_nm2_",0.417324961146483
"X2014_TOD_nm2_",3136.92039101188
"X2014_NT_nm2_",542.565273136511
"X2014_STDE_nm2_",707.08395085307
"X2014_CTA_nm2_",6.79050509027479
"X2014_CNS_nm2_",1.76637756524835
"X2014_EBITS_nm2_",4.61613353285437
"X2014_EBITDATA_nm2_",86.7207338061884
"X2014_NITA_nm2_",0.651831129912351
"X2014_EBITDAIE_nm2_",0.245488582065276
"X2014_EBITIE_nm2_",0.0334895247935414
"X2014_APS_nm2_",4.71741739161747
"X2014_ARL_nm2_",0.777424027437742
"X2014_TATL_nm2_",1.37133499962082
"X2014_CFS_nm2_",1583.140681442
"X2014_CARCL_nm2_",0.835607626451993
"X2014_CFD_nm2_",0.145870089142307
"X2014_WCEBITDA_nm2_",26.0269710456015
"X2014_DTA_nm2_",7.50171989196485
"X2014_lg_nm2_",14116.1895034163
"X2014_LD.LDE_nm2_",0.271282572900285
"X2014_DTA.TAY_nm2_",4.3891198482961
