"","X2014_F04000_nm8_","X2014_EBITDA_nm8_","X2014_EBITIE_nm8_","X2014_AL_nm8_","X2014_ROI_nm8_","X2014_IOL_nm8_","X2014_F05300_nm8_","X2014_V16140_nm8_","X2014_CNS_nm8_","X2014_F12000_nm8_","X2014_F16200_nm8_","X2014_EBITS_nm8_","X2014_TOD_nm8_","X2014_F05200_nm8_","X2014_DEB_nm8_","X2014_F01000_nm8_","X2014_LEV_nm8_","X2014_COGSSALES_nm8_","X2014_CARCL_nm8_","X2014_APS_nm8_","X2014_STA_nm8_","X2014_TC_nm8_","X2014_ROL_nm8_","X2014_ER_nm8_","X2014_ARL_nm8_","X2014_TATL_nm8_","X2014_EC_nm8_","X2014_STDE_nm8_","X2014_EBITTA_nm8_","X2014_GL_nm8_","X2014_CFS_nm8_","X2014_TR_nm8_","not_survive"
"2548",0.0141831238779174,0.0503016171814837,0.0580952311303852,0.00122322224155476,-0.0303664836474682,0,0,0.12987012987013,0.00937180200721736,0,0,0.0348044513245903,5.97982249600428e-05,0,0.00490595504855028,0,1.49204688715431e-05,0.0537396782969787,0.00144250536360434,0.000160616228125499,0.000313159534816771,0.00302145063016443,-0.00526615916955017,0.0208480590650889,0.00655166317278307,0.00260188861198975,0.0686550451917434,0.00446200868261724,0.00192744985573242,0.000200124194720841,0.000597613684302693,0.00211116032892645,0
"2549",0,0.0104282536151279,0.0143673075376076,0.00856429791146724,0.0182491272156549,0,0,0.385281385281385,0.0183694935345727,0.00443655723158829,0,0.0181915717137696,0,0,0.000668839546411353,0,0.000109442017864872,0.0325573137442021,0.0112027431966992,6.41895370402952e-05,0.000716978039986892,0.000680788059354848,0.00523045685279188,0.0127117495595609,0.00907777242580314,0.00358555917517684,0.112598539687031,0.000537309946074328,0.00230652801669585,0,0.000543307290606485,0.000780149697878334,0
"2550",0,0.0119791221014803,0.0149187149428482,0.000171348694593498,0.000216429520690145,0,0,0.16017316017316,0.000427235114229177,0.00266193433895297,0,0.0124378109452736,0.000225172541956742,0,3.81951517620697e-05,0,0.00191645133505598,0.0309062649450024,0.000302636938456209,5.22706411077719e-05,0.00129841033840138,0.0014261711477956,9.17562724014336e-05,0.0148633608160531,0.000889516783088715,0.00233554258793556,0.0962988421654895,4.20754632853904e-05,0.00285587091463465,0.00231557222320103,2.34828258890878e-05,0.00139773863068466,0
"2551",0.000119688809096349,0.00247069393343031,0.00659641219531816,0.00412099355172068,0.00479298911583252,0,0,0.0865800865800866,0.0151293557334288,0,0,0.00172151246766916,0.00010745344015349,0,0.00235961159774564,0,3.10216942724889e-05,0.00160558432291,0.00268437270579774,9.33512997647816e-05,0.00102463867842672,0.00185148223818147,0.0010589928057554,0.0142511691752726,0.00102924959302631,0.00172518580833407,0.100435579682637,0.00223100434130862,0.000311934618503961,0.000750465730203155,0.000328016344585857,0.00189251964926628,0
"2552",0,0.00410712757765038,0.00770251789880138,0.000404548578245141,0.00188178764670855,0,0,0.0606060606060606,0.00175966310723417,0,0,0.00937117690237338,0.000351143980432754,0,0.00604332178990969,0,0,0.0357457017193123,0.0002683761529706,9.11864979129416e-05,0.00164419776087219,0.000656111306670344,0.000439484978540772,0.0146345975948196,0.000250618714952539,0.00110063267756652,0.0978041540261061,0.00338738879046859,0.00272477625531793,0.0020699288552425,4.1785338934347e-05,0.000653082549634274,0
"2553",0.000239377618192699,0.0229742448874818,0.0209958973533907,0.00122784626072346,-0.00205507407296453,0,0,0.225108225108225,0.00145854159487685,0,0,0.0173842575889611,0,0,0.000634888300400625,0,0.000115294532189197,0.0113878583932734,0.00340529151046917,2.49027044298962e-05,0.00214058543618588,0.00199010752532089,-0.00181390374331551,0.0151871691604092,0.0220929778679886,0.00309562190808948,0.0942456373637474,0.000728093912434053,0.00658068908135092,0,0.000199966765843326,0.00190884671300713,0
"2554",0.000239377618192699,0.0106635577992641,0.0172865327720125,0.000422274100521834,0.00133271451023858,0,0,0.225108225108225,0.000721611716836175,0,0,0.00307648909071242,0.000100575751706247,0,0.00239016771915529,0,3.06251101127554e-05,0.00419559332725628,0.000385231379104704,3.58245560990012e-05,0.00369624503105329,0.00521114953749233,0.000818181818181818,0.0147092393690187,0.000414731254147312,0.00124619332399409,0.0973078485817923,0.00274105943504585,0.00201093850728887,0.00150908324390618,1.88428772396457e-05,0.00516077188678388,0
"2555",0.000598444045481747,0.00592538718233935,0.0100756174080927,0.00337803219024399,0.00072432799442649,0,0,0.0692640692640693,0.00479211873582526,0.0257320319432121,0,0.00544750748443309,0.000372653020597868,0,0.000580566306783459,0,0.000126082324674735,0.010021440670939,0.00144303868751525,2.97396240017101e-05,0.000807507220895071,0.00149149196372517,0.000523976608187135,0.0147928385590737,0.0072992700729927,0.00687139799492133,0.09675792996442,0.000665797107092102,0.000777905617223854,0.00673550092206346,0.000161984953460369,0.00146872586434056,0
"2556",0,0.0020214768546248,0.0109403909580886,2.92959809576123e-05,-0.00240122714768204,0,0.000512196683526474,0.0692640692640693,0.000108500403862614,0,0,0.00503069409849568,0.000104812717388851,0,0.000121781643299353,0,0.000601068827813011,0.00591327201051248,0.000158553149658318,7.76416930648422e-05,0.00187069813176008,0.000578452114398522,-0.000698181818181818,0.0152377570808183,0.00035390400353904,0.0011361306657496,0.093932750711429,0.000139659957628015,0.00166423357664234,0.000725637487863457,1.06896259470818e-05,0.000552990550179456,0
"2557",0.00113704368641532,0.0186318131256952,0.00493986062323284,0.000952567606045254,0.026461138735671,0,0,0.415584415584416,0.0018399415891559,0.00798580301685892,0,0.00513763363115218,0.000160154690327801,0,0.00430162286955931,0,1.70166357690448e-05,0.0134441725040088,0.0027185620574986,6.2796360374215e-05,0.000695184370785116,0.00421101526692626,0.00729408050513024,0.011925581832383,0.0109287413800056,0.00378000625967968,0.120021350521211,0.00318103062277338,0.000631605332760394,0.00212598636479037,0.000249842672140806,0.00514373495070646,0
