"","X2014_TOD_nm6_","X2014_LEV_nm6_","X2014_IOL_nm6_","X2014_APS_nm6_","X2014_F05200_nm6_","X2014_NITA_nm6_","X2014_NET_nm6_","X2014_EBITDAIE_nm6_","X2014_ROE_nm6_","X2014_EBITTA_nm6_","X2014_WCTA_nm6_","X2014_ROI_nm6_","X2014_V16140_nm6_","X2014_AL_nm6_","X2014_EBITS_nm6_","X2014_F12000_nm6_","X2014_STA_nm6_","X2014_COGSSALES_nm6_","X2014_GL_nm6_","X2014_ARL_nm6_","X2014_F16200_nm6_","X2014_DEB_nm6_","X2014_TC_nm6_","X2014_CFS_nm6_","X2014_CARCL_nm6_","X2014_EBITDA_nm6_","X2014_TATL_nm6_","X2014_EBITIE_nm6_","X2014_ROS_nm6_","X2014_EC_nm6_","X2014_ROL_nm6_","X2014_F01000_nm6_","X2014_ER_nm6_","not_survive"
"1152",0.0459174845418805,0.0179168095189039,0,0.00406563864047053,0,0.00121734743636198,0.00180038108177714,0.363207427016304,0.00263065798390743,0.0853861747914757,0.095473973107531,0.0190766270623388,0.524306239871605,0.0268378003863722,0.83764926289061,0,0.0282443310537812,1.69249555243461,0.286455471254308,0.437584251039871,0,0.0041159782602696,0.0139061117976195,0.0145699231973129,0.077630080421552,0.128466919878843,0.265782423053882,0.340712370125778,0.00238549476894277,3.71040396362495,0.00897256397879133,0,0.681329160556398,0
"1153",0.000183412782101895,0,0,0.33329643983305,0,-6.69346314409273,-0.0783165770573058,0.503517386597175,-0.0815503975011304,2.47750577030844,-6.59612483024651,-3.69132733656261,0.425998819895679,0,5.20935921142732,0,0,1.88133690675581,0.00281425734718906,0.00261385030487976,0,4.42251742807951,0.00312618017155786,53.8706371824985,0.000236563196152284,0.027326704228507,0.00139418751773931,0.456680432780726,-7.86736174797324,0,-0.258790201279596,0,5.59294363883097,0
"1154",0,0.0642897282737141,0,0.0017798468489111,0,0.051090550219817,0.0153032391951057,0.792129645228712,0.0223605928632132,0.242500115807849,-0.0497754448305179,0.272837237919845,0.425998819895679,0.144275103384256,0.756857757494573,0,0.0887776468834459,0.378264204635498,0,1.18822559741828,0,0.00114707590859972,0.00826461424664722,0.0211129678268314,0.125596859987928,0.0700443108385868,0.193152378928213,0.783908144458254,0.0318516669958431,3.96416457448245,0.273663201353136,0,0.637714799767556,0
"1155",0,0.109292538065314,0,0.000497310148960454,0,0.172065643911085,0.141329914919506,0.401393048927554,0.206506651736733,0.13630054341023,-0.0106774877464493,1.59652449542791,0.458767959887654,2.29850850420175,0.554103202275843,0,0.0681573777242829,1.28852999421906,0,0.0480948456097876,0,0.000674750534470426,0.0130437172675345,0.027810568965175,2.55792404525234,0.106479916476596,0.900422066456754,0.402741798987727,0.139725768600882,5.28785183199051,4.29651226124423,0,0.478078149347482,1
"1156",0.0138877266939924,0,0,0.00430616041793209,0,0.0513292106998374,0.482502129916275,0.057521927080112,1.86250585260646,0.0152770980087922,0.00522471245068976,0.202720435696471,0.49153709987963,0.0350159646066738,0.0367871034986936,7.48588854295382,0.115067112882055,0.0523424417618866,0.0670322822804403,0.146782970367534,0,1.36502033123367,0.350707108901204,0.00855343322299384,0.0671983636462748,0.157678224398971,0.0535315860577465,0.0499947336877045,0.0246892891463864,3.8940477722591,0.076199208272873,0,0.649197587115149,0
"1157",0.0122362527487978,0.0299431611137846,0,0.0367751167296211,0,-0.0207313539461885,-0.00810171486799715,0.646491459334644,-0.00197299348793057,0.0852607120348422,-0.141384003914511,-0.145710289601156,0.458767959887654,0.0016488583243915,0.556844591031691,0,0.0424249066732887,0.329349519917325,0.0167531084432667,0.0197650050451182,0,0.00246283945081706,0.00819274803580681,0.00569126165363676,0.00884433134046693,0.0317241049089564,0.0195619150890838,0.391954072229127,-0.0270459341985329,3.54561704696146,-0.0112464329323207,0,0.712994771961678,1
"1158",0,0.0167884083049637,0,0.00714589037230907,0,0.0191107940490417,0.0279059067675457,2.35981223160063,0.00407751987505652,0.441987978658954,-0.232435561380518,0.0557113668127752,0.55707537986358,0.0478041095598776,0.802442646452036,0,0.152616820553292,0.170226723643005,0,0.101952207283421,0,0.00439262597940247,0.0738065985331017,0.0114320125390443,0.463072456468095,0.626001396866832,0.0245890989303773,2.32175852571199,0.00693061137218443,3.74703870337537,0.013031581016816,0,0.674667815836665,0
"1159",0.0564173945298392,0.628118034858124,0,0.0022035564288904,0,0.0614170067979501,0.334870881210549,0.0213129052527905,0.00489302385006782,0.0433267128200061,0.188355008198855,0.752423983123995,0.786459359807407,0.19895276161264,0.297745511833429,0,0.0403196229983972,0.436631318791368,0.500339373766055,0.402172415874949,0,0.000117406592997854,0.0655779173918747,0.0168466361730692,0.452551358017373,0.239344237035889,0.343514984255861,0.0200747986137724,0.084307730893762,4.44375131968662,0.585073051168774,0,0.568890164186777,0
"1160",0,0,0,0.00167760663086177,0,-1.97149417318823,-0.0738156243528629,2.65700885484788,-0.355138827827503,13.2952357070432,-2.20183144191467,-0.197577572844735,0.458767959887654,0.000745494455177005,0.884172368020757,0,4.16643920110488,0.742439065239515,0,0.0306988376232687,0,0.162277503540137,0.0550495175037546,0.000393164452400993,0.0256645539422765,0.469893672710878,0.00436647665130268,2.68614396289136,-0.0261894070285311,3.49374976371787,-0.238727473520821,0,0.723579703422015,1
"1161",0.0286333002541314,0.00677033421643536,0,0.0167942208924807,0,0.00257140233883949,0.00450095270444286,0.0592025145910847,0.00156586784756395,0.0395937980379983,0.074154295916116,0.0176449681480047,0.720921079823457,0.00278911358354781,0.17085101475026,0,0.0642119038533452,0.104835292839181,0.112388277243217,0,0,0.0108924014850226,0.0375860282695348,0.000335806243164774,0.00411619961304974,0.0785250121508821,0.0283015953453534,0.0498632703508615,0.00221640797497556,3.7089723047106,0.00201816520171929,0,0.68159215280497,1
