"X2014_RETA_nm11_","X2014_CTA_nm11_","X2014_NET_nm11_","X2014_IOL_nm11_","X2014_APS_nm11_","X2014_GL_nm11_","X2014_CFS_nm11_","X2014_F05200_nm11_","X2014_NITA_nm11_","X2014_TC_nm11_","X2014_ROE_nm11_","X2014_EBITTA_nm11_","X2014_WCTA_nm11_","X2014_AL_nm11_","X2014_ROI_nm11_","X2014_V16140_nm11_","X2014_STA_nm11_","X2014_F12000_nm11_","X2014_EBITDAIE_nm11_","X2014_EBITS_nm11_","X2014_F16200_nm11_","X2014_ARL_nm11_","X2014_COGSSALES_nm11_","X2014_DEB_nm11_","X2014_TATL_nm11_","X2014_CARCL_nm11_","X2014_ROS_nm11_","X2014_F01000_nm11_","X2014_ROL_nm11_","X2014_EBITDA_nm11_","X2014_EBITIE_nm11_","X2014_ER_nm11_","X2014_EC_nm11_","not_survive"
0.000709498989672963,0.00335787358125895,0.00155866946689968,0,0.000282652876098285,0.000606914591386692,0.000184736301287427,0,0.000381118952054819,0.000839226092379905,0.00225693593736436,0.000245806987130167,-0.000801225509534051,0.000120436509940337,0.0034542424672656,0.00382219518272032,0.000642914139691541,0,0.0001258492616165,0.0012683942091143,0,0.000909039810670513,0.00188047611163436,0.00138907078935377,0.000367292867187799,0.000782821367077236,0.000424610341212564,0,0.000295010142202016,0.00104182002920376,0.000111859927958272,0.00683874177859238,0.0127816432650871,0
0.00637928160217875,0.00188337252850233,-0.00157030132859296,0,0.000776705728919615,0.000612451818292615,0.000588977801665023,0,-0.000359774869406931,0.0004638313254811,-0.00227377874286708,0.000431489424775137,-0.000592834624741124,8.90699246948552e-05,-0.00629652151116305,0.00411621019677573,0.000227599234123196,0,0.000332370279432023,0.00628944558672073,0,0.0011920717743391,0.0148063363516839,0.0014682226001435,0.000370854591101713,0.000436028109430931,-0.00113225181789519,0,-0.000281189041204126,0.00173125975441213,0.000333051304490586,0.00847831736180577,0.0103098709408772,1
0.0143329392911671,0.0130277727462425,6.9791170159687e-05,0,3.23651893608452e-05,0.00352140982271246,1.86690971717806e-05,0,0.000100016884225121,0.00135464541036734,0.000101056833016315,0.00147105044942766,0.000939184868791565,0.00471709663932989,9.58192173749129e-05,0.00793840537949605,0.00581083775409294,0,0.000353339115216915,0.000839850184104,0,2.17215276302601e-05,0.00060457950717768,0.000245283633436295,0.000354896714523925,0.000957755474632785,1.23287081027082e-05,0,7.48064777860625e-05,0.00101883870503015,0.000327921482015143,0.00732675335995627,0.0119302989334606,0
0.00701609194753531,0.00132260511191118,0.00266369632776139,0,0.00012718844574975,0.000574289290883084,0.000122038504594081,0,0.000322379179681249,0.00166279154417753,2.15957584553342e-05,0.000278240868605346,-0.0003692294135292,0.000117727730305001,0.00297937160159788,0.00793840537949605,0.000638107055999447,0.0004064732697246,0.000330471446201258,0.00144657307640372,0,0.00139449675083826,0.00210410451082433,7.51943663532838e-06,0.000767528230666008,0.000906863218298265,0.000361873214001303,0,0.000521465103893387,0.0024283599210117,0.000288196293588159,0.00690376139867387,0.01266126575765,0
0.00708077231810708,0.000608697285588714,0.000802598456836401,0,0.000140090831257015,0.000735846776986587,9.86042961539617e-05,0,4.00921790066763e-05,0.00420902746002611,2.32430715937524e-06,0.00018073810794704,-0.000252865515665345,2.99034424313239e-05,0.000354645399479696,0.00999651047788391,0.000631561088500442,0,0.00033453373696654,0.000949395942394733,0,0.0011708565425607,0.00116336650842483,6.62091850254284e-06,0.000754386319237275,0.000282822359055792,4.54702450707185e-05,0,6.37407796795061e-05,0.00376510694377682,0.000296128261352585,0.00728667994112914,0.0119959101404514,0
0.00267031476295289,0.000790682954414943,0.00164009249875265,0,0.000149193995304356,0.00259176944385002,2.94468508276537e-05,0,0.000432553215932773,0.000885286799974851,2.69867679077658e-05,0.000255061793972107,0.00157643884372863,0.000111559715382982,0.00344557829346555,0.00499825523894196,0.000748610998776787,0,0.000208887902085516,0.00113032207829892,0,0.000252423246912089,0.00109785145521124,8.99452395337802e-06,0.000597601023966672,0.000153596636530738,0.000413872280804171,0,0.000544772009107951,0.00106863157407297,0.000174135915468297,0.00683991711211469,0.0127794469382088,0
0,0,2.32637233865623e-05,0,0.000310042063685142,0.0024933666590094,5.02721394053703e-06,0,2.62197040242937e-05,0.000104097199164577,0.00037896312381118,0.000937009493398355,0.00243238423139526,0,0.000415640587462549,0.00940848044977309,0.000353564928666709,0,0.0035825398260903,0.00879200276462012,0,2.93084726877194e-05,0.0055628325841072,0.000194835226559327,0.000608876317728175,1.05849499864141e-05,5.31179865185395e-05,0,3.36450187171763e-05,0.000785195242598421,0.00242237315158018,0.00727729994915322,0.0120113721307016,0
0.00446813211314718,0.00293966180732477,0.00217515813664358,0,9.24508026892006e-05,0.000924076410111353,0.000111824856433409,0,0.00157423453727131,0.000461988897177302,0.00314960462900847,0.00170990961814882,0.000188086094413165,0.000178110331601907,0.00875663135959235,0.00499825523894196,0.00118398507357076,0,0.00166087095385795,0.00479115181294389,0,0.00179052223142975,0.0106163682285184,0.000282685038534738,0.000609764262358195,0.00105069556180932,0.000952371098908515,0,0.00202299733311293,0.00231728352083924,0.00155984028373429,0.00618800498836973,0.0141257736476137,1
0.0138050388522537,0.00581322010840018,0.00159356505197952,0,5.70840603036663e-05,0.00114874193322845,0.000124450491337209,0,0.00076631454961669,0.000777504744202678,0.00230746435387252,0.000620083561345523,0.000543359828304699,0.000426072558751194,0.00381192650148562,0.00470424022488655,0.00120352674665683,0,0.00123910207151086,0.00170925742901278,0,0.00269361093447558,0.00224121033193042,0.000267028636400506,0.000971512243524952,0.000885908346408148,0.000456072959563799,0,0.00156898667903731,0.00126780305024428,0.00116090610312198,0.00679057041491309,0.0128723144677286,0
0.00280868144230032,0.00289454943156855,0.00108176313747515,0,0.000192976543821873,0.000851669292961785,0.000155874473959965,0,0.000647550532583388,0.000732825857835581,0.00156638091175288,0.0035572876287607,5.41105223207999e-05,0.000119480664623351,0.00274542233415708,0.012936660618438,0.000805501056093272,0,0.00585559957781656,0.014650952897923,0,0.00118557499194839,0.0316494784035898,0.00048534846616118,0.000429386358194029,0.000258543033710712,0.000575825044038401,0,0.000585984075990822,0.00544657382914612,0.00588510656421473,0.00693625060947237,0.0126019607302892,0
0,0.00115862103198564,6.9791170159687e-05,0,5.90955471167354e-05,0.000376653342667037,0.000111850838045034,0,0.00010451591361933,0.000292485493227903,6.47800211643042e-06,0.00148640500386277,-0.000575322171146151,0.000116551461232585,0.00044378632803088,0.00470424022488655,0.00110853648004481,0.0024388396183476,0.00339037293886706,0.00444836252463786,0,0.00220063209925236,0.00606209902421031,7.52711641068827e-06,0.000709427825368431,0.000747019831008409,6.75329047930873e-05,0,0.000156262420264219,0.000946064511813707,0.00327650472525874,0.0072729797650132,0.0120185069421621,0
0.0153839142635085,0.0326597275181028,0.00059322494635734,0,0,0,0.000437571418797284,0,0.00194502531671124,4.46788863670971e-05,0.000858983080638674,0.00133510814643773,0,0.00180654764910506,0.0246941928406873,0.00411621019677573,0.000667656898790084,0,0.00395314739430654,0.00663400980805313,0,0.00428782955421335,0.00102021060905441,0,0.441948766875649,0.00888388625918575,0.00208667549742425,0,0.0744199776508344,0.000367701186777797,0.00403262120031845,0.00481179041124948,0.0181658697335734,1
5.25973032216929e-05,0.00317209569694592,4.65274467731247e-05,0,0.000100261086425157,0.00119805835587361,0.000119613021343812,0,1.98196187900173e-05,0.000762765317772296,6.73712220108764e-05,0.000617947446714903,0.00090969987002588,0.00016062837064791,0.0001134477931963,0.00411621019677573,0.000968823584063108,0,0.000458112132933961,0.00211602036981005,0,0.00167512874712708,0.00359894259136001,0.000426202058098527,0.000687134528123253,0.000932860545531642,1.46532376602868e-05,0,2.87012608648566e-05,0.00136355856763433,0.000448944157066702,0.00732400998827669,0.0119347676936447,0
0.00108278007156321,0.00149209525268626,9.30548935462494e-05,0,0.000110977104024417,0.000169828696843644,0.000157111063168903,0,1.2271013217951e-05,0.00440847032391223,0.000673712220108764,0.00456146695140907,-0.00372951458020109,3.36248926098143e-05,3.92580807717247e-05,0.0111725705341055,0.00173798951945779,0,0.0223874423615068,0.0087070368750779,0,0.0024449262196085,0.0238143292460165,0.0429115888495732,0.000346049590715669,0.000271020029782941,5.05727150066897e-06,0,8.94916819839625e-06,0.0312354497726347,0.0228375179781923,0.00733556933698197,0.0119159609541606,0
0.0203392477558063,0.0194435807735665,0.000383851435878279,0,6.03978046139888e-05,0.0011419632663938,0.000336146593677832,0,0.000240416851950687,0.000322424953164618,0.00055581258158973,0.000619009077300995,0.000339698184989335,0.00223039152062587,0.00221417678663978,0.00411621019677573,0.00062736298105108,0,0.001476547613052,0.00327334011877438,0,0.0024973073227836,0.00522661742792491,0.000113074015413895,0.00176148455388592,0.00268566260017612,0.000274491573190585,0,0.000892498823432175,0.000961385394596115,0.00139821538641994,0.00701117405670027,0.012467292508946,0
0.0166752647308833,0.000407349730223662,0.000360587712491716,0,5.22379764087291e-05,0.00169767139329005,6.07971333339207e-05,0,0.000189853623299996,0.000604777090721633,4.35105808820244e-05,0.00119034961413692,0.00121363582088495,3.66811705402044e-05,0.00110890249648234,0.00529227025299737,0.000928713512205345,0.0012194198091738,0.00195255283625037,0.00425212257620306,0,0.00197995015490371,0.00774978080750037,1.4351701956379e-05,0.00137578563806114,0.000375934274676721,0.000146426649264055,0,0.000550469889567137,0.00217939557579757,0.00186578741299456,0.00717236100788264,0.0121871107296396,0
0.0104203084556654,0.000168714214768483,0.00341976733782467,0,8.60174425441797e-05,0.000247510478274701,0.000150087021490407,0,0.000497161522594334,0.00266461193436759,0.00495178481779941,0.000194245453787652,-0.00135849083039029,9.21707984237281e-06,0.0023869337245775,0.00499825523894196,0.00121595881483792,0,0.000851882674163713,0.000529962331474881,0,0.00313009180172663,0.000914044260758998,0.00134471098330678,0.000638136357866143,0.00200843271951518,0.000292861068622368,0,0.000668613137158996,0.00126780305024428,0.000827002394596556,0.00698663255843351,0.0125110855716182,0
0.019373707366235,0.00818501391262746,0.00221005372172342,0,7.76889839611202e-05,1.70207778756241e-05,0.000190700445670992,0,0.000607298287496024,0.000439879757531729,0.00320013304551663,0.000993066154636063,-0.000596143354482871,0.00141943029572541,0.00934429676735176,0.0167588558011583,0.000432902890103532,0.0024388396183476,0.000612450249415548,0.00761028112041728,0,0.000850112866533336,0.00532754871061846,0.000228757431183495,0.00198458156971019,0.00205400625761212,0.00100483457466512,0,0.00254000702140508,0.00358891679177912,0.00056808751036232,0.00612342733287716,0.0142747440353709,0
0.0147683619342769,0.00722416553968012,0.0045131623369931,0,6.11093075406129e-05,0.00796487300689832,0.000113406760011347,0,0.00131179521221879,0.000517261746291237,0.00653500853505501,0.00135617936298661,0.000561605625091291,0.0116070686455,0.0162273783764096,0.00588030028110818,0.000604275968714173,0,0.00221290316094333,0.00744551619202963,0,0.000471190060902567,0.0172875396652741,0.00023745543236918,0.00180749121406942,0.0199632156743771,0.00155494029099142,0,0.0049969631095481,0.00473415277976414,0.00200900512697024,0.00545647255870222,0.0160195725087282,0
0.00927757987382641,0.00174396603252005,-0.000325692127411873,0,3.25636430524714e-05,0.000522651352634166,3.67844922478319e-06,0,-0.0019577379004806,0.000372170517367159,-0.00390753087663083,0.00270266683810137,-0.00190175939906645,3.61309529821013e-05,-0.00162758269644988,0.00411621019677573,0.00644273870014888,0.0138200911706364,0.00164714474762772,0.00139166594283186,0,8.16729438897782e-05,0.0013567884351481,0.043984052395768,0.000318137876012971,4.25473479846059e-05,-0.000217654188661333,0,-0.00131260433021944,0.000417494055820624,0.000667436147737891,0.00760524906871346,0.0114934247394481,0
0.0146723115140525,0.017463132277186,0.00241942723220248,0,3.99928588241332e-05,0.000449220613577538,0.000134964127207368,0,0.000704650134531758,0.0017705735999497,0.00350330354456557,0.000350847732963615,-0.000727283108006762,0.00116916444931643,0.00254141945049941,0.00529227025299737,0.00162333813249709,0,0.0140419089735263,0.000717005832541577,0,0.00213560255160641,0.000521815942226794,0.000416634256794275,0.00102808125381714,0.00140345672463933,0.000310919204227996,0,0.00152673930446043,0.0013061052572003,0.0119298377176087,0.00696483168918687,0.0125502469688855,0
0.0144754222548236,0.0071811838927028,0.00915427515261228,0,0.00012456620663467,0.00412297091196263,0.000357581893274682,0,0.000948050288798008,0.000942402077392583,0.0132552879306399,0.000146282039375491,0.000816795032641811,0.00365902447572975,0.0180661452021661,0.00441022521083114,0.000403539855864433,0,0.000992621440017758,0.0012025899665287,0,0.00308329066697987,0.00106632182302297,0.000907201523666865,0.0013277986016481,0.00929512571716055,0.00168278231443162,0,0.00265294037088078,0.00175424107858574,0.000736218673084454,0.00530219551911977,0.0164856911595985,0
0.00748182983535891,0.000190632104119518,0.00582756270833387,0,6.11826136621489e-05,0.000439115562229808,0.000101120021189406,0,0.000459487296320798,0.00869303734439405,0.00843824555686227,0.00105484245838291,-0.0014005201039998,6.8017607270522e-06,0.001246789624226,0.0123486305903272,0.00209724473282943,0,0.000709840950763375,0.00166859713725986,0,0.00296551960263213,0.00409578779337076,0.00304169101463378,0.000520165737726145,0.000744064257627548,0.00015693051324332,0,0.000503708359287507,0.0124788590262715,0.000700996873115321,0.00715184886103264,0.01222206446116,0
0.022442930499204,0.00776104597425971,0.000872389626996088,0,1.72686680797742e-05,0.00365242416275894,7.92051717497641e-05,0,0.000245649796974515,0.00165910668756993,0.00126321041270393,0.00168886402974076,0.00187082642250388,0.00147950022987053,0.000977943914143557,0.00499825523894196,0.0013203567051562,0,0.00874751514186579,0.00424342386954376,0,0.00327395852661611,0.00908250876722737,0.000151345220630906,0.00292731031748046,0.000531569609006941,0.000133262554205843,0,0.00151547605859695,0.00569553817436025,0.0084853071090034,0.00719195170052752,0.0121539133514487,1
0.0128013985697836,0.00270705175197142,-0.000977076382235618,0,1.96546068476536e-06,0.0260451943052801,2.79747804135878e-05,0,-0.000210383774380005,0.0028295092675575,-0.0014147956622284,0.000642977455597871,0.00257406581349122,0.00335501706262369,-0.000642236766432447,0.0138187056606042,0.00178435952059457,0,0.0313781074423081,0.00119543615778521,0,0.0143511029977753,0.00135874504758274,3.04430041498948e-05,0.0190314622257759,0.00247749489584925,-8.44525716256905e-05,0,-0.00843817069426783,0.00291862817004876,0.0295725554690019,0.00744348377969424,0.0117432052494654,0
0.00382573657342514,0.0246850464784884,-0.000430378882651403,0,0.000168999817954287,0,0.000308771954813052,0,-0.000211664519759753,0.000707031861582412,-0.0055581258158973,0.00311038475990414,-0.00401221836854993,0.00064930625338333,-0.0011321128965348,0.00529227025299737,0.00100351538605307,0,0.00690428173380622,0.010282603368197,0,0.00115730892151507,0.0263496391316559,0.00370969750569432,0.000393557876309343,0.0016175728115602,-0.000151080018297505,0,-0.000175557982280651,0.0057798030296635,0.00695907200193844,0.00752303790364921,0.0116190239788124,1
0.00427314414188592,0.00292370776040126,0.00864247323810791,0,8.14109208433961e-05,0.000661710212476023,2.38466294072308e-05,0,0.000763970199609811,0.00574192780878589,0.000227530990700369,0.000686915322891471,-0.000287661085573076,0.000221606634144164,0.00279935569410943,0.038809981855314,0.00160180602357776,0,0.000791623445519359,0.00142267691985913,0,0.000199029492602062,0.00138035967235098,5.01321159247617e-05,0.000511830652260617,0.000300470822861343,0.000341624881859783,0,0.000824074766803496,0.00854139215119258,0.000663412539420206,0.00692873363558128,0.0126156325806978,0
0.00192879112790888,0.000148107518685355,0.000151214202012655,0,0.000863599785679134,0.00530937022805253,1.26419644681152e-05,0,4.63159102934445e-05,0.00024458235732916,0.000218956471535348,0.000210470870218686,0.0028413912040647,2.95187524363572e-05,0.00114986068358284,0.00382219518272032,0.000229256836079638,0,0.000430087795213904,0.0030456690249288,0,1.54349515990401e-05,0.00283108444012599,0.00120815236469154,0.000337119644533183,0.000532615437952749,0.000144707455919992,0,3.29062332089878e-05,0.000720081490773186,0.000378058237529854,0.0071662557769723,0.0121974934353998,1
0.00931691339218549,0.0213776481405684,0.00823535807884307,0,9.80910013260961e-06,8.89619323632625e-05,0.000180725019214769,0,0.00273748209389124,0.0012620633881015,0.00119247062959251,0.00379844420233637,-0.000251648215413006,0.00800902791103245,0.0121360983793262,0.00558628526705277,0.00124583829339557,0,0.00691074112497339,0.0101147948734569,0,0.0074271333349767,0.0213627007973482,6.95840094854739e-06,0.0053934311792824,0.00441173199492923,0.00157388360054492,0,0.0311157544351126,0.0109276196445527,0.00665679014317272,0.0058341822170028,0.0149824524748767,0
0.00432397162421354,0.000121495456547115,0.00103523569070202,0,2.49409704490128e-05,0.00349770388143349,5.67008373986785e-05,0,0.000325139551790371,0.00197047707091176,0.001499009689742,0.00056218904351995,0.00146210322449479,2.80084906837994e-05,0.000977114863981033,0.0105845405059947,0.00186940265087426,0.0004064732697246,0.000705919177554737,0.00099768289743163,0,0.00407084579262529,0.00092842467076408,0.000277466237823327,0.00143153733394029,0.000617787492736478,0.000124580464913801,0,0.000980926321564573,0.00183850593388899,0.000633097524752376,0.00719207606283334,0.0121537031911729,1
0.00599521837386766,0.00353624137342016,0.000558329361277496,0,0.000178138490081908,0.00135573869942361,0.000200785291815324,0,0.000167341268897431,0.000376315981050704,0.000808454664130517,0.000513609816721717,0.000961792050655686,0.000242729970474469,0.00275940580954328,0.00764439036544064,0.000355472189544485,0.0032517861577968,0.00718566896152594,0.00479336710222246,0,0.00121430037721586,0.00798746793316289,0.000394889253830064,0.00105403609802389,0.000651381537625486,0.000337194457342748,0,0.000371725581245279,0.00181935483041098,0.00613294474215097,0.00693430009375653,0.0126055054748377,1
0.0247367161469769,0.0153074615716601,9.30548935462494e-05,0.00673097976437351,2.41940338713839e-05,1.01709526329949e-05,0.000269573450421254,0,3.55772662379109e-05,0.000666037831822911,0.000134742444021753,0.00226390467057175,-0.00034991988942944,0.00456043126054571,0.000259847227569946,0.00852643540760687,0.000728039964701097,0,0.0025906722280623,0.0103161089416413,0.0220196789591522,0.00562688595984808,0.00451664338424724,0.000112204215295327,0.002908043246501,0.00634882921544674,3.50026038330261e-05,0,0.000218040586415189,0.00554232934653617,0.00254961014295496,0.00730130633113543,0.0119718792544377,0
0,0.0273668515872377,5.81593084664059e-05,0,1.72817075975792e-05,0,3.20714232410903e-05,0,0.000968112148589306,0.000187006472835478,0.00471598554076135,0.028101458966848,-0.00394980798267647,0.000731221667494907,0.000578416088463892,0.00558628526705277,0.0094131294368918,0,0.0164714474762772,0.00990393637808093,0,0.000875067255961909,0.0179279053596949,0.00211796328871411,0.000410296863905618,0.000688386747392313,7.36672805731571e-05,0,0.000837120108558316,0.00153208827824082,0.0167185753929869,0.00725238573835902,0.0120526349465512,0
0.0232205791156697,0.00391087394245863,0.00578103526156074,0,5.47328416360545e-06,0.000111337369841765,6.40181930457641e-05,0,0.000240021972065829,0.0115400496808376,8.37087433485139e-05,0.000257825469951952,-0.000167480346157233,0.00213540947843244,0.000931699171089808,0.0161708257730475,0.00145441904654916,0,0.00640670675796032,0.000588097413070539,0,0.0138007594946282,0.000334481618063589,3.60967049205896e-06,0.00832396892459641,0.00288039091765656,0.000118207340147974,0,0.00421061328820391,0.00715102203868903,0.00512478944207136,0.00719889525601709,0.0121421905288808,0
0.0118401841927516,0.0257072336003866,0.00148887829673999,0,0.000105455026154919,0.000760369738128718,0.00025495429482465,0,0.000586328886352177,0.000667880260126708,0.00215587910434804,0.000476065063589886,-0.000164639511215164,0.00145515472929108,0.00414608652210917,0.00382219518272032,0.000855017223215081,0,0.00059708997101505,0.00184715973346853,0,0.000168076942456098,0.00321502111324827,0.000427941658335664,0.000740247132745289,0.0010652308759055,0.000491189898148625,0,0.000914706850327135,0.0011107640017246,0.000598592209422269,0.00674617630469299,0.0129570224447304,0
0.000282959168315189,0.000443247040035352,-0.000546697499584215,0,6.09146415489939e-05,0.00140072273312348,7.69839030297163e-06,0,-0.000357952510007907,0.000947929362303977,-0.000791611858627798,0.00136919279087213,0.00117632059652651,2.70210118455885e-05,-0.00107262738581807,0.0102905254919393,0.00181075692426489,0,0.00258395832284099,0.00250851933890334,0,0.000169211900324126,0.00446212711757172,0.000314867642921769,0.000605113766242444,6.1671261236634e-05,-0.00014159511033151,0,-0.000456484832677931,0.00192277078919223,0.00258864876530859,0.00751328707890113,0.011634103273051,0
0.0126471089079372,0.00479326878428158,0.0206349226438808,0,0.000120633266322988,0.000543078752864317,0.000276123610561926,0,0.000551342199549738,0.00821078173587497,0.0298791369618237,0.000137360027536639,-0.000726682550967076,0.000242836658629702,0.00467407962773014,0.00735037535138523,0.000711205891304176,0,0.000409466264727174,0.000640734380561732,0,0.00331300818104037,0.000447994064201337,0.00600336041835926,0.000777733102068559,0.000685677611959999,0.000555275980645269,0,0.000903682194269242,0.0054082716221901,0.000358534103197327,0.00667720199289823,0.0130908661875115,0
0.0184270385640908,0.00813792302643478,0.00286143797654717,0.00234557472372743,3.819736135698e-05,0.00405745020180504,0.000257109308788937,0,0.000207751897412421,0.00267750893249418,4.1433301536689e-05,0.000402509013196931,0.00110340055722671,0.00300831713407007,0.00198761002069223,0.0123486305903272,0.000578495519659233,0,0.00274106370501961,0.00230828066761384,0,0.00664747546704698,0.0020702294783492,5.76677478610865e-06,0.00297954355032887,0.00665184485340922,0.000257233778954571,0,0.00130454373478499,0.00586406788496674,0.00238706336450009,0.00704362220598445,0.0124098589106254,0
