"X2014_EBITDA_nm5_","X2014_EBITIE_nm5_","X2014_COGSSALES_nm5_","X2014_NET_nm5_","X2014_AL_nm5_","X2014_ROI_nm5_","X2014_F05200_nm5_","X2014_IOL_nm5_","X2014_WCTA_nm5_","X2014_V16140_nm5_","X2014_CNS_nm5_","X2014_F12000_nm5_","X2014_F16200_nm5_","X2014_EBITS_nm5_","X2014_DEB_nm5_","X2014_ROE_nm5_","X2014_TOD_nm5_","X2014_EBITTA_nm5_","X2014_F01000_nm5_","X2014_ROS_nm5_","X2014_LEV_nm5_","X2014_NITA_nm5_","X2014_CARCL_nm5_","X2014_APS_nm5_","X2014_ARL_nm5_","X2014_STA_nm5_","X2014_TC_nm5_","X2014_ROL_nm5_","X2014_ER_nm5_","X2014_EC_nm5_","X2014_TATL_nm5_","X2014_GL_nm5_","X2014_CFS_nm5_","not_survive"
-0.0105015579456267,-0.0226858379742968,-0.0175035465520761,-0.00124893211252471,-0.00578087690891821,0.000886232130523378,-0.000308689020782189,-0.000220710442664151,0.000334043730487937,-0.0977106701724823,-0.00452817869781102,-0.00265101199819477,-0.000278981358067109,-0.0091287203833595,-0.00344125581299593,-0.000921068771445018,7.25505340475229e-06,-0.00266393556585165,-0.00116307978955972,0.00128107917121322,-0.00156670698678885,0.000800469284820854,-0.00485949792865096,-0.000206529855946414,-0.00505062416883285,-0.00134005948033516,-0.00285171592909884,-0.00402498725940579,-0.00137731705915489,0.00088623213052288,-0.00393850333785324,-0.00342950149332198,-0.000467463715520041,0
-0.00855044792642331,-0.021819067174317,0.0306270150871352,-0.0087524661793235,-0.00586531786847901,-0.0213410079595761,-0.000308689020782189,-0.000220710442664151,0.000657383550654431,-0.0926753001258196,-0.00272187338577154,-0.00265101199819477,-0.000278981358067109,0.00199368219106397,-0.00312954618252521,-0.0102159512678302,0.00053682827000822,-0.00241710055045152,-0.00116307978955972,-0.00153680687793168,-0.0015674359407409,-0.000258597105518457,-0.00551613525288985,0.000316804938884081,-0.0043712089288505,-0.00176953742933812,-0.00344570452386801,-0.0050786299308591,0.00200021882295485,-0.0213410079595761,-0.00393040573415855,-0.00341825331274483,0.00010674887250523,1
-0.0105665949462668,-0.0218391691348929,-0.0222544582148675,-0.0048193869844587,0.00659364167711245,-0.00676942234584742,-0.000308689020782189,-0.000220710442664151,0.00303446884410501,-0.0272154895192037,-0.00629238234145726,-0.00265101199819477,-0.000278981358067109,-0.0100780114398674,-0.00794563124232549,-0.00534391248719708,-0.000419562094366333,-0.00103517092488241,-0.00116307978955972,0.000534858540528259,-0.00150365369139339,0.00039864955887692,-0.00452826812019675,-0.000471651804821603,-0.00718062233723199,0.00400410034816838,-0.00203616594437896,-0.00442765353162696,-0.000372010171313091,-0.0067694223458479,-0.00396668607577371,0.00249092929453674,-0.000703357058910795,0
-0.00657765890700659,-0.0219948381030599,-0.0166708468128245,0.00140101486273881,-0.00578816912609316,-0.000196254202479902,-0.000308689020782189,-0.000220710442664151,0.00100432995789963,-0.0272154895192037,-0.00639256621977965,-0.00176134827858679,-0.000278981358067109,-0.0087340267339206,-0.00888197608629734,-0.00550692900958005,-0.000273447688667583,-0.00262081992317186,-0.00116307978955972,0.00116752635955431,0.000917643546348587,0.000716504056747697,-0.00462463030223797,-0.000371208483537122,-0.00388528991036242,-0.00134503049490046,-0.00154858512241506,-0.00361088981242594,-0.00124337623805777,-0.000196254202480043,-0.00302856549977832,-0.00349577569116201,-0.000556524002672992,0
-0.00279467336977343,-0.0219637555258257,-0.020173766353185,-0.00306205372717869,-0.00602459802272817,-0.00617941814679451,-0.000308689020782189,-0.000220710442664151,0.00118488047404412,0.00803210080743567,-0.00704885099769643,-0.00265101199819477,-0.000278981358067109,-0.00983535070361917,-0.00888551456194745,-0.00554646490799191,-3.78252272441165e-05,-0.00275043420298148,-0.00116307978955972,0.000594843988901478,0.0012566272522737,0.000312990535398181,-0.00580622340127867,-0.0003575413885417,-0.00442213586870272,-0.00135179969258159,0.00248033383695178,-0.00444788836022489,-0.000454561662926654,-0.00617941814679498,-0.00305844372535467,-0.00316759196162434,-0.000589811573256801,0
-0.0104256814448799,-0.0224418003976071,-0.0204177173358223,-0.00105367286171582,-0.00580477383758867,0.000866481814377676,-0.000308689020782189,-0.000220710442664151,0.00402323371192194,-0.0775691899858313,-0.00699416445590701,-0.00265101199819477,-0.000278981358067109,-0.00943457143082859,-0.00887616700981212,-0.00549586920932031,-2.36040267296718e-05,-0.00265163278472528,-0.00116307978955972,0.00126164351954511,0.000507996558319555,0.000873991696004569,-0.00605090645318573,-0.000347898690474442,-0.00662682529629517,-0.00123075815344475,-0.00277883389293084,-0.00356827060958637,-0.00137489586480088,0.000866481814378179,-0.00341489616718953,0.000602481695962291,-0.000688047592133987,0
-0.0112278044527746,-0.013631753558352,-0.00379197286301816,-0.00493096369920664,-0.00610510010331203,-0.00604037727875228,-0.000308689020782189,-0.000220710442664151,0.00535132072491906,-0.00203863928588985,-0.00761925789547982,-0.00265101199819477,-0.000278981358067109,0.00753723199863017,-0.00814430331449364,-0.00477378028946341,0.000966211023472585,-0.00174509271004248,-0.00116307978955972,0.000608686231650594,-0.00158022868207518,0.000293160606224689,-0.00632169260348376,-0.000177517342842831,-0.00716240995573934,-0.00163927606040592,-0.00401491322634006,-0.00450292172176545,-0.000473884504640644,-0.0060403772787527,-0.00338926170965474,0.000402588805172945,-0.00072273493344479,0
-0.00689200441010046,-0.017011714909433,0.015025305392526,0.000229459357885465,-0.00562561509751836,0.0129732307720202,-0.000308689020782189,-0.000220710442664151,0.00186906209958205,-0.0775691899858313,-0.00614982448260302,-0.00265101199819477,-0.000278981358067109,-0.0013252694135783,-0.00779833987847669,0.000910264954608568,-0.000225464432100057,-0.000717645975632878,-0.00116307978955972,0.00223631446143947,-0.00151378515169898,0.00250596146128387,-0.00435229027514773,-0.000408004986583654,-0.00293463492621285,-0.000780536978657641,-0.00344861980531473,-0.000865175353207459,-0.00271783888766267,0.01297323077202,-0.00338724296146131,-0.00278522711739288,-0.00057103217498593,1
-0.00986202743933222,-0.0185749969156739,-0.0161603213970077,-0.00116524957646375,-0.00495808408540938,0.00170158659121918,-0.000308689020782189,-0.000220710442664151,0.00242030571726962,-0.0826045600324941,-0.00476061577148686,-0.00265101199819477,-0.000278981358067109,-0.0081521404117152,-0.00785999672845991,-0.00081740837185708,-0.000223021503668595,-0.00216639489839771,-0.00116307978955972,0.00133802581405046,-0.00150988943982025,0.00135108490512605,-0.00466430740294368,-0.00044546787494562,-0.000766780031125209,-0.000760328896634657,-0.00294937785756395,-0.00169538305256706,-0.00147655036744683,0.00170158659121935,-0.00256480645047877,-0.00232884734166486,-0.000553097849868887,0
0.00196386717706139,-6.25256018207778e-05,0.0933439152912291,-0.00239259343869106,-0.00578345010887372,-0.000729550521395367,-0.000308689020782189,-0.000220710442664151,0.00166118526547726,0.0583858012740633,-0.00549252168953168,-0.00265101199819477,-0.000278981358067109,0.0205157094419603,-0.00700022620924948,-0.00233776089914685,-4.95498723311152e-06,0.00173814675028508,-0.00116307978955972,0.0015547744364143,-0.001541529493236,0.00118131836749519,-0.00585219520400956,-0.000301521200870395,-0.0043868043863737,-0.00117192803488324,-0.00302007343264691,-0.00349290987757372,-0.00117644826207616,-0.00072955052139527,-0.00379733336108328,-0.00293231307623227,-0.000508461051393176,0
-0.0107725454482938,-0.0102847139087426,-0.00193291097286111,-0.0048193869844587,-0.00579133572164059,-0.00597621798472055,-0.000308689020782189,-0.000220710442664151,0.000684555917630555,-0.0826045600324941,-0.00700068599676836,0.00268697031945312,-0.000278981358067109,-0.00208460051298588,-0.00888194584239116,-0.00553794349155399,-0.000390052843745986,-0.00101475950779569,-0.00116307978955972,0.00063477691467464,0.000915095014275294,0.000405080670437758,-0.00492728651545172,-0.00044333716963219,-0.00195017051924544,-0.000858558515492053,-0.00371682569841295,-0.00427870251033067,-0.000482784110794596,-0.00597621798472031,-0.00316065716886101,-0.00389724828237763,-0.000570995268907662,0
-0.0124093099644033,-0.00732176077630152,-0.0207068197601309,-0.00356414894354441,-0.00124175218740478,0.0493035128170695,-0.000308689020782189,-0.000220710442664151,0.00157722724315921,-0.0926753001258196,0.0213313698031661,-0.00265101199819477,-0.000278981358067109,0.00275694504065238,-0.00891158855872924,-0.00378900649337799,-0.000448546773893689,-0.00121588441010823,-0.00116307978955972,0.00428938031660357,-0.00158022868207518,0.00303598619759195,0.0104795014808044,-0.000505935241577576,0.0030601249306823,-0.00131447294518354,-0.00410893105299677,0.131520551568849,-0.00555284946192126,0.0493035128170696,1,-0.00466237221269247,-0.000108319226313967,1
-0.00959103993666509,-0.0213649240602672,-0.0111046875754733,-0.00487517534183267,-0.00567267771356046,-0.00672923733182233,-0.000308689020782189,-0.000220710442664151,0.00298871984597594,-0.0926753001258196,-0.00568149628961012,-0.00265101199819477,-0.000278981358067109,-0.00725109781333009,-0.00723315208696386,-0.0054130194202557,-2.563227192958e-05,-0.00216923452014348,-0.00116307978955972,0.000539065887577455,-0.00153615899356035,0.000284012041382353,-0.004575405540754,-0.000399731796350699,-0.00321163576673169,-0.00100303589208265,-0.00297270010913771,-0.00451196191894127,-0.000377661534007565,-0.00672923733182212,-0.00321134113272305,-0.00222866722682465,-0.000559969326849375,0
0.0749462213953732,0.0663679810175582,0.0641690578753522,-0.00476359862708474,-0.00601457962826253,-0.00689835562387869,-0.000308689020782189,-0.000220710442664151,-0.00420949694522746,0.0281735809940867,-0.00711115910207378,-0.00265101199819477,-0.000278981358067109,0.0073490194595597,0.160079561103608,-0.00416909462520044,-0.000373454570605032,0.00307304207864307,-0.00116307978955972,0.000521697401221058,-0.00158022868207518,0.000273221730782204,-0.0058285705771324,-0.000388380652764171,-0.00136374506306485,-0.000207639907139145,0.00279591305355921,-0.00454808076166655,-0.000353849203898698,-0.00689835562387916,-0.00398680007230142,-0.00431738655800754,-0.00050670451454744,0
-0.010729187447867,-0.0176450657377432,-0.00504389915636689,-0.00406624415991013,-0.00010073594559577,-0.00194054510167505,-0.000308689020782189,-0.000220710442664151,0.00210430380005602,-0.0926753001258196,0.0107231407589967,-0.00265101199819477,-0.000278981358067109,-0.00468745621971464,-0.00846628908662822,-0.00441096889090563,-0.000173742381886985,-0.00216782325257617,-0.00116307978955972,0.00100936752375023,-0.00141411985613469,0.000599343481157858,-0.00125655424908314,-0.000441957728837041,-0.00123800477803498,-0.00135614096363368,-0.00366945237490376,-0.0029324144332296,-0.00102210549556115,-0.00194054510167475,-0.00076879899630975,-0.00234261735144121,-0.000252390063344431,0
-0.00728222641394113,-0.0158128162808434,0.00435131851666531,-0.0041220325172841,-0.00600635192227838,-0.00446006019475832,-0.000308689020782189,-0.000220710442664151,0.00346030763058829,-0.0725338199391685,-0.00735967000038874,1.79791606291733e-05,-0.000278981358067109,-0.00251930224047873,-0.00885506977957796,-0.00546197016450556,-9.69932999075854e-05,-0.00140831765798538,-0.00116307978955972,0.0007775728459708,-0.00027149247769556,0.00052706616624472,-0.0056299202068537,-0.000450601180636308,-0.00247991519626349,-0.00104451379515059,-0.00322268549319394,-0.00355785141747098,-0.000690059375260116,-0.00446006019475873,-0.00164568812115728,-0.00121376612939161,-0.000643515482401484,0
-0.00986202743933222,-0.0198834474940467,-0.0211021393656152,0.00321413647739279,-0.00608028710374107,-0.00154673904245067,-0.000308689020782189,-0.000220710442664151,-0.000530610540785609,-0.0775691899858313,-0.0075371411785428,-0.00265101199819477,-0.000278981358067109,-0.0107644607889493,-0.00361595022128172,0.00460748587324505,-0.000384021726820668,-0.00273247835340912,-0.00116307978955972,0.00104261590390016,-0.00156626092827682,0.000966345666492535,-0.00253885835081215,-0.000414819644554636,0.000280987681493691,-0.000747472870827024,3.65991642388618e-05,-0.00334181368157729,-0.0010726611343773,-0.00154673904245027,-0.00332273880814562,-0.00415958578156539,-0.000516681949191927,0
-0.00329329037468096,-0.0208980433831481,-0.00466807277167839,0.000313141893946418,-0.00228389816938491,0.0143128365854531,-0.000308689020782189,-0.000220710442664151,0.000652249717278085,0.123845611880679,0.00357068074033715,0.00268697031945312,-0.000278981358067109,0.00491953644658838,-0.00801071347286333,0.00101392535419651,-0.000444620419006669,-0.00167057437101493,-0.00116307978955972,0.00233127219135753,-0.00149812165784604,0.00112378002843384,-0.00245256692082539,-0.000423641721259445,-0.0051920776759684,-0.0015572325206747,-0.00348360318267536,8.02329098157523e-05,-0.0028508692589623,0.0143128365854528,-0.000261586403959311,-0.00462779664149749,-0.00045899183230507,0
-5.22798427820639e-05,-0.0152515966959749,0.0398659908153543,0.00583618927396932,0.025141910256392,0.0300030848391013,-0.000308689020782189,-0.000220710442664151,0.00244861594138346,-0.062463079845843,-0.000543855666224486,-0.00265101199819477,-0.000278981358067109,0.00455455673898237,-0.0079764596673171,0.00785551172700047,-0.00030647626065464,-0.00118787360775498,-0.00116307978955972,0.00332695136213212,-0.00150112924115114,0.00213081908512248,0.0314577098546603,-0.000441204055953665,-0.00610167786947821,-0.00138001528784917,-0.00336116136191313,0.00457304347065575,-0.00422480023511485,0.0300030848391019,-0.000664202539513403,0.011517266328001,-0.000568785129725496,0
-0.0122683964630164,-0.0205087311990796,-0.0194535430339134,-0.00576778905981617,-0.00600783314499388,-0.0106979830406879,-0.000308689020782189,-0.000220710442664151,-0.0013735474162272,-0.0926753001258196,-0.00745905650836167,0.0275975544684766,-0.000278981358067109,-0.00885565449628877,0.164303055327459,-0.0135676375211736,-0.000380736508089782,0.000602065499418455,-0.00116307978955972,0.00011859458771645,-0.00158022868207518,-0.00254279612323455,-0.00626117325071365,-0.000471441589008866,-0.00703670959558513,0.00465755034152645,-0.00359073977584232,-0.00696468460048171,0.000201692718002606,-0.0106979830406879,-0.00405025754670552,-0.00360067167319845,-0.000724650812139448,0
-0.00975363243826537,0.0236246386069724,-0.0225626355268894,0.000815237110312137,-0.00295763067965598,-0.0011945829110792,-0.000308689020782189,-0.000220710442664151,0.000448772946385599,-0.0725338199391685,-0.00125259403056394,-0.00265101199819477,-0.000278981358067109,-0.0103501306096024,-0.00727083127306471,0.00163588775172414,-0.000376966639533374,-0.00252430074392511,-0.00116307978955972,0.00107530072965624,-0.00153514695478444,0.00126293906343508,-0.00368435299277892,-0.000463572052198358,-0.00210627326166059,-0.000326201128665354,-0.00137804115778195,-0.00177263695693385,-0.0011175710603945,-0.00119458291107928,-0.00243619641842168,-0.00374983699129997,-0.000538163554263611,0
-0.0084854109257832,-0.0202391968010667,-0.0205351206557807,0.0169659665700761,0.00374524016704249,0.0341946242709057,-0.000308689020782189,-0.000220710442664151,0.00284456846698347,-0.0876399300791568,0.00291268223695089,-0.00265101199819477,-0.000278981358067109,-0.00927448692150055,-0.0053389166402572,0.0216423448721963,-0.000101290700232579,-0.00279623801902545,-0.00116307978955972,0.00355834259496485,-0.00155952480156486,0.00161086600697229,0.0112581647660677,-0.000373986139736151,0.000168642051751844,-0.00158759689130632,-0.00268846016808252,0.000286743782209468,-0.00454261189461404,0.0341946242709062,-0.00175478697686519,0.0037129250471098,-0.000221941881143675,0
0.0218651893729355,-0.02037721858209,-0.00925464137534255,0.00898823146559856,-0.00608678930543587,-0.00414574120391075,-0.000308689020782189,-0.000220710442664151,-0.000595823267264175,0.0483150611807378,-0.00756546242658324,-0.00265101199819477,-0.000278981358067109,-0.00824220922393378,0.00306696724078823,0.0117600534448128,-0.000346921977543404,-0.00158845268476331,-0.00116307978955972,0.000796584607285784,-0.00157405363278371,0.000912492461522328,-0.00493288275976619,-0.000441126405062966,-0.00011406614455804,0.00016386660548248,0.00957540005790623,-0.00364335994491078,-0.000732314525138113,-0.00414574120391128,-0.00359094582042376,-0.00377036413317654,-0.000586238063406841,0
0.00266843468399594,0.0101267410036295,0.00931384665968156,-0.00289468865505678,-0.00212218586183626,-0.00475858530088773,-0.000308689020782189,-0.000220710442664151,0.00448000621843068,-0.0775691899858313,-0.00414047161212346,-0.00265101199819477,-0.000278981358067109,-0.00253857121625003,-0.0083155723422248,-0.00295972329667448,-0.00019724796408031,-0.000745622709483928,-0.00116307978955972,0.000753746125283201,-0.00145612438683228,0.000606823684173043,-0.00533523175130174,-0.000487643079484155,0.00062633823536508,-0.000639514810056793,-0.0015544156853085,-0.00179323302302106,-0.000649702426766289,-0.00475858530088775,0.00188171385612342,0.00275706846132114,-0.000617367431374173,1
-0.00519020289335088,0.0927602116972652,-0.0194462574178197,-0.0073298630662873,0.00292683174051571,-0.00845184923960805,-0.000308689020782189,-0.000220710442664151,0.00557115422349715,0.0734919114140516,-0.00672138892246224,-0.00265101199819477,-0.000278981358067109,-0.00929033371031063,-0.00879170023931743,-0.00845372447483524,-0.000244588022200924,-0.0021359611384147,-0.00116307978955972,0.000359686566330273,-0.000963253042867643,-4.50508682899519e-05,-0.00165071036760134,-0.000503853290307919,0.0272169065642625,-0.000159688599067892,0.000297516853720289,-0.0199945551654697,-0.000131544781833441,-0.0084518492396081,0.0384946134363033,0.0482451668298742,-0.000690138622771432,0
0.00290690368634301,0.00414596523629472,0.073609504117157,-0.00601883666799903,-0.00435712394794093,-0.00956854064781795,-0.000308689020782189,-0.000220710442664151,-0.00464814085316965,-0.0725338199391685,0.00693897564312527,-0.00265101199819477,-0.000278981358067109,0.0108391420457176,0.00569765950673888,-0.0169538772410462,-0.000448546773893689,0.00114406107414006,-0.00116307978955972,0.000239092362554229,-0.00158022868207518,-4.68816223696627e-05,-0.00327893388127008,-0.000326918999589631,-0.00445465678996051,-0.000967161032389195,-0.00306088737290099,-0.00488547208836677,3.23372074927846e-05,-0.00956854064781791,-0.00387878965985792,-0.00466237221269247,-0.00029127489385817,1
0.0107221832632631,-0.0205244982974855,-0.0193657734878997,0.0157386227078488,-0.00550852012223589,-0.00060660736092316,-0.000308689020782189,-0.000220710442664151,0.00113089158039488,0.501498365380387,-0.00653901154890319,-0.00265101199819477,-0.000278981358067109,-0.00878696040320265,-0.00871416207949005,-0.00508444736580424,-0.000354161465650041,-0.00207755279195168,-0.00116307978955972,0.00113087732654503,-0.00120556681914947,0.00134773378756027,-0.00577280683450671,-0.000419699189476591,-0.00675499643968088,-0.000348467524242287,0.0049058480006227,-0.00305753523848957,-0.00119193327496728,-0.000606607360922946,-0.00360989569427489,-0.00331819107543204,-0.000696002534000005,0
-0.0114120759545882,-0.0216427009164336,-0.0139638739964769,-0.00462412773364981,-0.00602563363409786,-0.00436669443794666,-0.000308689020782189,-0.000220710442664151,0.00598593697083209,-0.0977106701724823,-0.00723691451139576,-0.00265101199819477,-0.000278981358067109,-0.00519178277801347,-0.00415373496835756,-0.00510203822149189,0.00156376423743499,-0.00271090926499439,-0.00116307978955972,0.000774461144069847,-0.00156468213969054,0.000321887012109668,-0.00533325152156704,0.00040884910603451,-0.00719571319660899,-0.00176782329994144,-0.00379262301602767,-0.00450427267115743,-0.000702636188844902,-0.00436669443794688,-0.00400710236606377,0.00612294615888841,-0.00071191841509246,1
0.017475191829728,0.00296142950687646,0.0550402067216419,0.0147623264538043,0.0154557423238768,0.0206768553280422,-0.000308689020782189,-0.000220710442664151,0.0011867692401726,-0.0674984498925058,0.00253614170997166,-0.00265101199819477,-0.000278981358067109,0.0104674203696098,-0.00888418551429226,-0.0031048478560976,-0.000445245983625233,0.00205872573076036,-0.00116307978955972,0.00336123833314182,0.00111903973945778,0.00416875895692218,0.00201167996202509,-0.000495544767408555,0.0105959905055057,-0.000716574444124385,-0.00218265883707663,0.0523340848951135,-0.00344671599368614,0.020676855328042,0.00748845651353902,-0.00448165722724668,-0.000473161618031507,0
-0.00824694192343612,-0.020643292121761,-0.0210485926617756,-0.002504170153439,-0.00602969936042975,-0.00476047515249833,-0.000308689020782189,-0.000220710442664151,0.0038458302779933,0.0181028409007612,-0.00758079376215726,-0.00176134827858679,-0.000278981358067109,-0.00972838765691371,-0.00781889216180443,-0.0024759747652641,-0.000307991936688994,-0.00224335637294697,-0.00116307978955972,0.000738031735829805,-0.00151253543012451,0.000720449854702704,-0.00517198209397581,-0.00047951604861417,0.0025392577023284,-7.17453331758839e-05,-0.00106173312081284,-0.00277071516664719,-0.000649446239644099,-0.00476047515249794,-0.00151893625901194,0.00244277365403519,-0.000649334144483669,1
