"X2014_DEB_nm3_","X2014_EBITIE_nm3_","X2014_ROI_nm3_","X2014_AL_nm3_","X2014_F05200_nm3_","X2014_IOL_nm3_","X2014_WCTA_nm3_","X2014_V16140_nm3_","X2014_CNS_nm3_","X2014_F12000_nm3_","X2014_EBITTA_nm3_","X2014_F16200_nm3_","X2014_EBITS_nm3_","X2014_ARL_nm3_","X2014_NET_nm3_","X2014_TOD_nm3_","X2014_F01000_nm3_","X2014_LEV_nm3_","X2014_NITA_nm3_","X2014_CARCL_nm3_","X2014_APS_nm3_","X2014_ROS_nm3_","X2014_ROE_nm3_","X2014_STA_nm3_","X2014_TC_nm3_","X2014_ER_nm3_","X2014_ROL_nm3_","X2014_TATL_nm3_","X2014_EC_nm3_","X2014_GL_nm3_","X2014_CFS_nm3_","not_survive"
0.00511090311339827,0.057038636150541,-0.00503905028570383,-0.00604791303914233,-0.000308593761276201,-0.000220661740313768,-0.00344670523729504,0.0210786062084905,-0.00751117385025903,-0.00264400271527332,0.00187042789468698,-0.00027890354917619,-0.00230066704704861,0.000909196930441668,-0.00250561799718735,-0.000442852197116503,-0.00116172860649655,-0.00157773549918663,0.000734330270382581,-0.00542643034090887,-0.00045314743484677,0.000560090163769657,-0.00284855713990801,0.000888216964676221,-0.00348373061328009,-0.000525499687728231,-0.00312396430010225,-0.00366359513798768,-0.0050390502857039,-0.00458452402233053,-0.000596083958032701,0
0.059850497056496,0.0467416963155202,-0.102375672712931,0.0047505332275819,-0.000308593761276201,-0.000220661740313768,0.00128816327117456,0.0256657621717933,-0.00406567941117328,-0.00264400271527332,-0.00207307100502314,-0.00027890354917619,0.122020305622597,-0.00682056299771428,-0.0133529737664181,-0.000438109540667513,-0.00116172860649655,-0.00157773549918663,-0.0040738985410578,-0.00597646544538439,0.00238241768043892,-0.0665353675342479,-0.0791523558036472,-0.00200088666443351,-0.00364703786825933,0.866087382802097,-0.00558696705325794,-0.00428664410673633,-0.102375672712931,-0.00464073537702417,0.0225710631347618,1
-0.00863935152094681,0.00780639256434744,-0.00386988019055105,-0.00365113559704766,-0.000308593761276201,-0.000220661740313768,-0.00146581663916504,-0.0569030451676563,-0.00212418573709039,-0.00264400271527332,0.00388173468560097,-0.00027890354917619,0.00884404716511536,-0.0020585326123935,-0.00261078626641812,-0.000448345669889871,-0.00116172860649655,-0.00119948852516243,0.000774114528756462,-0.00209340408572692,-0.000406112106532417,0.000648709883442106,-0.0036748668407839,-0.000120539139521204,-0.0040172009795456,-0.00070028293533461,-0.00318686162022715,-0.00386947422600543,-0.00386988019055104,-0.00464073537702417,-0.000463474357620717,0
0.00543004482589912,-0.0198666332422712,-0.00600332844063861,-0.00436625809341775,-0.000308593761276201,-0.000220661740313768,-0.00588701751080859,-0.043141577277748,0.00220477224987805,-0.00264400271527332,-0.0027963117569606,-0.00027890354917619,-0.0112204009011785,-0.00524350625516294,-0.00216006511257196,-0.000448345669889871,-0.00116172860649655,-0.00157260336933199,0.000307735499744643,-0.00556783736643002,-0.000385370037870127,0.000451864380302388,-0.00296660138289028,-0.000187253012861432,0.0049088106726085,-0.000378155238275841,-0.00359345802774042,-0.003994600627509,-0.00600332844063874,-0.00464073537702417,-0.000464363901625527,1
-0.00878288984435883,-0.00691501360603398,-0.00721464885104314,-0.00601971565747062,-0.000308593761276201,-0.000220661740313768,0.000294422853922069,-0.0660773570942618,-0.00744600119408546,-0.00264400271527332,0.00273453160584798,-0.00027890354917619,0.000431251761206181,-0.00690538324676071,-0.00274600261257196,-0.000335060105302938,-0.00116172860649655,-0.000113277403530648,-8.8981643873845e-05,-0.00619526421466334,-0.000452517149357265,0.000324194280594889,-0.00381914313776223,0.000642429964915744,-0.00386623249494257,-0.000188830374381052,-0.00402266697929922,-0.00357658457158268,-0.00721464885104309,-0.00342657011564138,-0.000722507634626763,0
-0.00881250287560153,0.00474948855082561,0.0196717526880703,-0.000428577691710309,-0.000308593761276201,-0.000220661740313768,0.00132923605308064,-0.0890131369107755,-0.00410067580908336,-0.00264400271527332,0.00361517530619798,-0.00027890354917619,0.00583195850454098,-0.0035311923639622,-0.00161919972795658,-0.00041807400330489,-0.00116172860649655,0.00201561075404333,0.0053934136866041,-0.00567080110351589,-0.000492813787391155,0.00236438094983796,-0.00295479695859206,0.000115201689224409,-0.00397147494815141,-0.00350704978629415,0.0266669021104825,0.00131039100766809,0.0196717526880701,-0.00337597989641709,-0.000646534209770558,0
-0.00871404426217041,0.00217525359207039,-0.00279885041584399,-0.00150276366015609,-0.000308593761276201,-0.000220661740313768,0.00673285502655735,-0.0844259809474728,-0.00620149869925352,-0.00264400271527332,-0.00224274588522159,-0.00027890354917619,-0.00845758418796736,-0.0010981023396313,-0.00214504107411042,-4.88365886394609e-05,-0.00116172860649655,-0.00157773549918663,0.000748668868075158,-0.00230068183791485,-0.000499433594160759,0.000744378467962235,-0.0036748668407839,-0.000749963017321984,-0.00343945620193016,-0.000856792779773155,0.00660714965636382,0.0163698214235354,-0.00279885041584429,0.0297418765772573,-0.000690719045239952,0
-0.00844562155391416,-0.000416857998342835,0.00454563942399895,-0.00589932575836557,-0.000308593761276201,-0.000220661740313768,0.00506433727604133,0.493555670428674,-0.00713531865279394,-0.00264400271527332,-0.00266294796804989,-0.00027890354917619,-0.0100754319522902,-0.00356449552854644,0.046472747387428,2.54835201889926e-05,-0.00116172860649655,-0.00138871352773385,0.00146370248451497,-0.00531810682906231,-0.000452710035002109,0.00135141360117746,-0.00221641817340705,-0.000954557315114284,0.0169347569292796,-0.00184557179172891,-0.000637738040316761,-0.00220979189808935,0.00454563942399856,0.000167633397745066,-0.000651090849644665,0
-0.00688067697759107,-0.0164686430967143,0.0101216168822117,-0.00573599045058766,-0.000308593761276201,-0.000220661740313768,0.00712806085419779,0.048601541988307,-0.00707946343102479,-0.00264400271527332,-0.00251906351131005,-0.00027890354917619,-0.00864413725708993,-0.00318209683873211,0.0121277954643511,0.000263837106732729,-0.00116172860649655,-0.00154023971219641,0.00163243639176684,-0.00554920870762042,-0.00047523832762812,0.00175533976309921,0.0194854136323374,-0.00117134489133923,3.2818943939509e-05,-0.00251004093553795,0.00514636916312771,0.00178388145199018,0.0101216168822119,0.00793496665391652,-0.000681958725165235,0
0.0199102512494749,-0.00474300285958427,-0.0391845194743847,-0.00561488182061262,-0.000308593761276201,-0.000220661740313768,-0.0327809423211932,-0.0110314855346288,-0.00240109332268001,-0.00264400271527332,0.0223919945118171,-0.00027890354917619,0.0222532400939492,-0.00695272521067753,-0.00306150742026427,-0.000448345669889871,-0.00116172860649655,-0.00157773549918663,-0.0248479812213835,-0.006229873197905,-0.000266950800861656,-0.00432207032058291,-0.0382618300345889,0.00221318834610168,-0.0041093788523561,0.00743170773195113,-0.00763740860227895,-0.00458684445082768,-0.0391845194743847,-0.00464073537702417,-0.000610711027546976,0
-0.00341085963529461,-0.0221733213092457,0.000795503519981233,-0.00574579823551695,-0.000308593761276201,-0.000220661740313768,0.000330729591822069,-0.0890131369107755,-0.00449393822351967,-0.00264400271527332,-0.00265600657177554,-0.00027890354917619,-0.00902195516964902,-0.00501435650841187,-0.000672685304879655,7.25180063297345e-06,-0.00116172860649655,-0.00156423513755897,0.000781699488545052,-0.00482887448762143,-0.000206425418052664,0.00106562937227438,-0.000629325371841343,-0.00133737817319141,-0.00283993712365082,-0.00135828516475519,-0.00320638516444697,-0.00391979682963726,0.000795503519980786,-0.00341358608441636,-0.00046712277384832,0
-0.00310190329659698,-0.0213261325269226,-0.0191562079133425,-0.00582972680277312,-0.000308593761276201,-0.000220661740313768,0.00065086146972704,-0.0844259809474728,-0.00270129154881027,-0.00264400271527332,-0.002409906241328,-0.00027890354917619,0.00197036502323969,-0.00433982003200108,-0.0047141516510335,0.000536587585377887,-0.00116172860649655,-0.00156496294141449,-0.000252533393793178,-0.00548137383409557,0.000316644737152496,-0.00127834921169342,-0.00698010564428746,-0.00176599678549354,-0.00343147229168673,0.00197257961442132,-0.00404573794065301,-0.0039117376867174,-0.0191562079133425,-0.00340239010366875,0.000106671015897673,1
-0.00787544848570542,-0.0213457803455882,-0.00607639817931334,0.00655363110318731,-0.000308593761276201,-0.000220661740313768,0.00300436305372861,-0.024792953424537,-0.00624480158765482,-0.00264400271527332,-0.00103208982028049,-0.00027890354917619,-0.00996014376510373,-0.00712905952760045,-0.00259576222795658,-0.000419373985518074,-0.00116172860649655,-0.001501281323586,0.000389301828554909,-0.0044997320134259,-0.000471413300219673,0.000444906906306929,-0.00365125799218745,0.00399608859717868,-0.00202775570888741,-0.00036686970038885,-0.00352715715160196,-0.00394784570944636,-0.00607639817931377,0.00247936955083792,-0.000702844069937491,0
