"X2014_TOD_nm6_","X2014_LEV_nm6_","X2014_IOL_nm6_","X2014_APS_nm6_","X2014_F05200_nm6_","X2014_NITA_nm6_","X2014_NET_nm6_","X2014_EBITDAIE_nm6_","X2014_ROE_nm6_","X2014_EBITTA_nm6_","X2014_WCTA_nm6_","X2014_ROI_nm6_","X2014_V16140_nm6_","X2014_AL_nm6_","X2014_EBITS_nm6_","X2014_F12000_nm6_","X2014_STA_nm6_","X2014_COGSSALES_nm6_","X2014_GL_nm6_","X2014_ARL_nm6_","X2014_F16200_nm6_","X2014_DEB_nm6_","X2014_TC_nm6_","X2014_CFS_nm6_","X2014_CARCL_nm6_","X2014_EBITDA_nm6_","X2014_TATL_nm6_","X2014_EBITIE_nm6_","X2014_ROS_nm6_","X2014_EC_nm6_","X2014_ROL_nm6_","X2014_F01000_nm6_","X2014_ER_nm6_","not_survive"
0.0347366149462211,0.000684361540797207,0,0.0216110015752339,0,0.0291228021724925,0.120625532479069,0.0108560116643427,0.176254084921798,0.0190651622690792,-0.0614046032605128,0.271480715202739,0.425998819895679,0.00934353050488513,0.106351197715723,0,0.049671133028811,0.166230391969069,0.0471024762569437,0.0713743169036925,0,0.107757660354927,0.0654701180756141,0.0141260032838984,0.0618735715382781,0.0854352132201597,0.0284319969178045,0.00957562262842008,0.0324507179557489,3.96280805176533,0.0229623475149156,0,0.63793309815638,0
0.0750953406231625,0.000647467642567024,0,0.0593851687019039,0,-0.027491816641187,-0.121525723019957,0.0286709320662538,-0.177569413913752,0.0334669734037029,-0.0454338691144439,-0.494865134494492,0.458767959887654,0.00691009361585184,0.527351880282312,0,0.0175841704785226,1.3088510298741,0.047532218930076,0.0935969003721282,0,0.113897890218608,0.0361846371581468,0.0450366403488756,0.0344633112434105,0.141973221968795,0.0287077085702464,0.0285104207191567,-0.0865320055382427,3.19646220206812,-0.0218865711982662,0,0.790876368325612,1
0.00220891973612503,0.00387562191720971,0,0.00247456940086736,0,0.00764268456735869,0.00540114324533143,0.0304797462217326,0.0078919739517223,0.114096901197884,0.071977581305369,0.00753075961216475,0.884766779783333,0.365954944774668,0.0704190166900885,0,0.448941588422472,0.0534436400615937,0.273295657938138,0.00170549097907048,0,0.019027965072066,0.105679263040824,0.00142754686609036,0.0757002227687308,0.0835506129285385,0.0274724155977793,0.0280712889847437,0.000942217818476205,3.69885809617476,0.00582262130538588,0,0.683455907777617,0
0.0133442850305914,0.126422586129955,0,0.00972454177502736,0,0.0246342645091998,0.206143633863483,0.0285071348739855,0.00168650805799217,0.0215807832469846,-0.0282971340528803,0.234158991709927,0.884766779783333,0.0091333818949137,0.121290982056976,0.0311912022623076,0.0492997408337892,0.185998702889251,0.0445704355643057,0.10949053258964,0,0.000583322970449239,0.129718510566941,0.0093317680642303,0.0716777397406869,0.199139430814637,0.0594140595642603,0.0246706662580638,0.0276560518280405,3.92548632827253,0.0405886483872203,0,0.643998273450669,0
0.0313010509427841,0.14357926703273,0,0.0107110290783613,0,0.00306360151228494,0.0621131473213115,0.0288575562858031,0.000181515400889613,0.0140183214336049,-0.0193791965968797,0.0278727934146222,1.11415075972716,0.00231992546692498,0.0796041127076995,0,0.0487940035939746,0.102839312609544,0.0571088680905938,0.0919311618001064,0,0.000513620106838888,0.328356717329836,0.00753985330208705,0.022354051896921,0.308760347777268,0.0583967493504882,0.0253496719699329,0.00347504983970703,3.71920012997722,0.00496131394991235,0,0.679717769819823,0
0.0323848473138325,0.105689487359864,0,0.0114070364754284,0,0.0330530971203806,0.126926866265289,0.0180190926228137,0.00210751577119856,0.0197829791068778,0.120815676250637,0.270799768186955,0.55707537986358,0.00865486391388768,0.094774247602059,0,0.0578372043970184,0.0970479106830909,0.201146521149688,0.0198193045095279,0,0.0006977533936001,0.0690634286176346,0.00225167608419696,0.012140154673992,0.0876339135603844,0.0462600610831073,0.0149066769755198,0.0316300649101602,3.96212710474958,0.0424027597701013,0,0.638042735890854,0
0.107818560404978,0,0,0.0237051171004484,0,0.00200355098901243,0.00180038108177714,0.309037126165462,0.0295949023189586,0.0726758756855327,0.186413920835861,0.0326666135978993,1.04861247974321,0,0.737184084899148,0,0.0273161990410603,0.491743466026144,0.193509507799948,0.0023011887851573,0,0.0151144119721375,0.0081208818249664,0.000384409778359675,0.000836625937611734,0.0643905099637233,0.0471328771547313,0.207364081026419,0.00405952618574471,3.72399395016049,0.00261878661581948,0,0.678842783230826,0
0.0170010845593054,0.00336284732508658,0,0.00706857991373566,0,0.120293469413883,0.168335631146163,0.143270085310425,0.245966521495345,0.132623180146639,0.0144146084577066,0.688213571223539,0.55707537986358,0.0138178972255344,0.401724266858843,0,0.0914739254633216,0.938466083666862,0.0717173186879919,0.140584933320918,0,0.0219293923702888,0.0360409047364659,0.0085507736064396,0.0830461325439856,0.190030529405135,0.047201612600582,0.133528084545336,0.0727846755489533,4.37954090778614,0.157461595855497,0,0.577230917826869,1
0.0171872599082895,0.00356001752655746,0,0.00436451853656112,0,0.0585571169055366,0.123326104101734,0.106887449070813,0.180200071897659,0.0480946203176097,0.0416422022111522,0.299592325301587,0.524306239871605,0.0330549428238862,0.143316307717096,0,0.0929837025603529,0.198118587977234,0.0891535487911404,0.211491992095157,0,0.0207148414082421,0.0606550819493066,0.00951620248462682,0.0700214835122584,0.103967116087768,0.0752043820643743,0.099377846503465,0.0348552391253221,3.9909196618642,0.122123317867686,0,0.633439565827006,0
0.0338060888826705,0.0019586476355791,0,0.0147545514133298,0,0.0494818899859004,0.0837177203026372,0.505115854491134,0.122325596251696,0.275908617049184,0.0041469412990359,0.215772119610511,1.44184215964691,0.00926937550087811,1.22844016250973,0,0.0622324936441013,2.79775168006403,0.0660978220326573,0.0930867979544276,0,0.0376510798234498,0.0571695707235467,0.0119190614713485,0.0204350335399632,0.446650269114217,0.0332386297239955,0.503786839626612,0.0440072562589626,3.90709945617312,0.0456105335588561,0,0.647028939554515,0
0.00445781698655089,0.12629359954214,0,0.00451831228274852,0,0.00798647314651323,0.00540114324533143,0.292460422079958,0.000505895766136044,0.115287823698878,-0.0440917435176904,0.0348786834950799,0.524306239871605,0.00904212629505014,0.372982373279146,0.187147213573846,0.0856448156421223,0.535877637963702,0.029231963412738,0.172785186079608,0,0.000583918731753253,0.0228175219418304,0.00855276031034445,0.0590438469085003,0.0775827120050715,0.054916529958004,0.280480895723596,0.00516118199079809,3.7262060200577,0.0121628089490282,0,0.678439786810977,0
0,0,0,0,0,0.148627055184922,0.0459097175853172,0.341006484044647,0.0670817785896395,0.103553010253226,0,1.94080097077003,0.458767959887654,0.140152957573277,0.556242596879225,0,0.0515827426867868,0.0901846124951425,0,0.336663919268513,0,0,0.00348551122575992,0.0334592348974955,0.702175228108487,0.0301536046659387,34.2110808572036,0.345207256275194,0.159473548945404,5.63212830733265,5.79253776197472,0,0.448854550165419,1
0.03223027493543,0.00223045996051662,0,0.00766573659740617,0,0.00151449523578892,0.00360076216355429,0.039517678489549,0.00526131596781486,0.0479289400310824,0.0697178995680806,0.00891624960522374,0.458767959887654,0.0124616371052452,0.17742220762527,0,0.0748506871361337,0.318139450926603,0.0929809829304543,0.131524679830848,0,0.0330627761890509,0.05950522257586,0.00914630162304056,0.0737325475857821,0.111819617302856,0.0531908145543381,0.0384312765775119,0.00111986929261923,3.70024358616784,0.00223398531716846,0,0.683199999943748,0
0.00572276984180128,0,0,0.00848505914035923,0,0.000937676514053349,0.00720152432710858,1.93118602596118,0.0526131596781486,0.353794286439887,-0.285823854116583,0.00308542667354545,1.24522731969506,0.00260863761312018,0.73005994001354,0,0.134275952719108,2.10513989545191,0.0131803589407009,0.19196622277276,0,3.32888176180985,0.343915751976785,0.0120136182157705,0.0214212052791688,2.56148589636177,0.0267875632107081,1.95497581591959,0.000386500457396302,3.69441276323614,0.000696565577736266,0,0.684278281793096,0
0.0209428172046732,0.00840711831271645,0,0.00461787995463281,0,0.0183711998066321,0.0297062878493229,0.127369981391676,0.0434058567344726,0.0480112817074927,0.0260339093418492,0.174019717295095,0.458767959887654,0.173034997619316,0.274460132079659,0,0.0484696605118851,0.462022707090499,0.0886274583030156,0.196078985947596,0,0.00877175694811554,0.0251531737941437,0.0257037076799345,0.212272612895197,0.0788391121994856,0.136355829042651,0.119692396893036,0.0209779361411698,3.86534705385772,0.0694683511127191,0,0.654017965951779,0
0.0267918576176875,0.0662379018577659,0,0.0039939978889991,0,0.0145074640956229,0.0279059067675457,0.168431154011636,0.00339793322921377,0.0923253192084348,0.0930110501942525,0.087152435212065,0.589844519855555,0.00284574533143711,0.356528219353068,0.0935736067869228,0.0717518087758009,0.685065390267312,0.131755814787435,0.155458086819516,0,0.0011133383818762,0.0471801674167296,0.00464889953485836,0.0297135428542868,0.178722927655408,0.106499027112644,0.159718287842603,0.0111906127460388,3.77847977177466,0.0428462587977133,0,0.669053844550388,0
0.00491744784755932,0.000706937503656621,0,0.00657669970311382,0,0.0379900726327758,0.26465601902124,0.0734851212361838,0.386706723634392,0.0150659716378665,-0.104112499515488,0.187597275185723,0.55707537986358,0.000715066110067744,0.0444358136386697,0,0.0939441961540117,0.0807997159884099,0.0192092208553457,0.245762794513146,0,0.104316432629128,0.207873014855888,0.0114765194694754,0.158744907557538,0.103967116087768,0.0493978853956678,0.0707944568533114,0.0223818193192005,3.87892461174835,0.0520420318226532,0,0.651728680213323,0
0.000299227141455319,0.00415560981236935,0,0.00593992453902462,0,0.0464060571931262,0.171036202768829,0.0528311963541394,0.249912508471206,0.0770237152454951,-0.0456874447116642,0.734400203085756,1.86784097954259,0.110120180950432,0.638100131878482,0.187147213573846,0.0334457989261303,0.470944834088171,0.0013209779384765,0.0667475994204276,0,0.0177459390565722,0.0343161156762961,0.0145820561687984,0.162347003371837,0.294311745541506,0.153625681612491,0.0486303872927357,0.0767941809460527,4.42572753964836,0.197703453449034,0,0.571206969975963,0
0.0108271806255081,0.00400338967272211,0,0.00467227986409175,0,0.100239445585943,0.349273929864766,0.190889499220645,0.510347648878042,0.105187325727337,0.0430405300221378,1.27536509936446,0.655382799839506,0.900482752408307,0.624285067642412,0,0.0466859727840424,1.52818452569532,0.618151626310077,0.0369960350844521,0,0.0184206895910426,0.0403528773868906,0.00867173507952873,1.57787651833573,0.388227660073961,0.139917186578807,0.17197825267333,0.118835845299709,4.96669243592709,0.388942571886508,0,0.508991939902525,0
0.00516781406207252,0,0,0.00248974272265183,0,-0.149598473846262,-0.02520533514488,0.142086035018603,-0.305156326133262,0.209622933950108,-0.145747707739033,-0.127917283940289,0.458767959887654,0.00280305915146555,0.116687177201558,1.06050087691846,0.497761849192652,0.119937430738084,0.0405628292308184,0.00641264608130503,0,3.41207850271005,0.0290339491795259,0.00028127544758025,0.00336290818059619,0.0342369052977846,0.0246269283133471,0.0571349972770288,-0.0166341560781734,3.56341005262232,-0.102167595171837,0,0.709434609132722,0
0.00545511539479855,0.00228168137923411,0,0.00305776380901186,0,0.0538450957585466,0.187239632504823,1.21128344853359,0.273588430326373,0.0272122816311473,-0.055737779406448,0.199738836109527,0.589844519855555,0.0907044193062965,0.0601188719658406,0,0.125418060285143,0.0461275036015639,0.0348638895578704,0.167679315591535,0,0.0323205506011334,0.138126857235269,0.0103201357332226,0.110928091266933,0.107108116573803,0.0795833669833721,1.02123813314745,0.0237619069159167,3.89106617267214,0.118834960086539,0,0.64969504646734,0
0.0264643531378485,0.00104786709554472,0,0.00952405128496441,0,0.0724442614605728,0.708449955679306,0.0856255316296317,1.03516391666757,0.0113458565613056,0.0625978258651492,1.41988006543244,0.49153709987963,0.283869125932316,0.100833701685336,0,0.0311772297817036,0.094260753172889,0.319982650351299,0.242088149042554,0,0.0703764807452654,0.0735191336897401,0.027342774340825,0.734679264268573,0.143857822260416,0.102784369428609,0.0630230352739254,0.128606133592035,5.11120740199507,0.206493709937601,0,0.494600633281867,0
0.00774481629600096,0.00031253227928314,0,0.00467788468485232,0,0.0351112364246828,0.450995460985175,0.0612323150913502,0.658979824968812,0.0818151789425541,-0.107333553813697,0.0979894556041898,1.37630387966296,0.00052768432821264,0.139907059475247,0,0.16203177949753,0.362059590176028,0.0340796392730088,0.232841217092852,0,0.235960261904308,0.678165498595535,0.00773222015074868,0.0588102407644829,1.0233379583503,0.0402658259198248,0.0600079192180315,0.0119933673997839,3.78931679216678,0.0392065381406695,0,0.667140425706176,0
0.0191514589677488,0.00628118034858124,0,0.00132032342364853,0,0.0187710697734411,0.0675142905666429,0.754578335973794,0.0986496743965287,0.130990852429952,0.143377055368521,0.0768599528712369,0.55707537986358,0.114780439391908,0.355798857877632,0,0.10200991003054,0.802875922271897,0.283463645211698,0.257058657569555,0,0.0117406592997854,0.12943104572358,0.00605648434250131,0.0420148345634266,0.467066772273447,0.226601944549895,0.726373601745722,0.0101845507300813,3.76818728943385,0.117958276445317,0,0.670881308089529,1
0.0155436775329657,0.0312264394472325,0,0.000150274692197913,0,-0.0160762539058669,-0.07561600543464,2.70673896710439,-0.110487635324112,0.0498703054353846,0.197272163907757,-0.0504755813562201,1.54014957962284,0.260284064064658,0.100233875446276,0,0.137858469190306,0.120110391431352,2.02136044145674,1.12679352571503,0,0.00236162687064649,0.220737066596321,0.00213911308841157,0.195819204892658,0.239344237035889,1.47321803303059,2.53151987935143,-0.0064542624530452,3.64085175520639,-0.656791683247526,0,0.694344781889759,0
0,0,0,0.0129213450166853,0,-0.0161741207113003,-0.0333070500128772,0.595577296786312,-0.434058567344726,0.241246153574313,-0.307489806781894,-0.0889766198389685,0.589844519855555,0.0503735353050768,0.862166648180386,0,0.0775309534505116,2.32925630588938,0,0.0908674545933909,0,0.287781102951637,0.0551573168200152,0.0236104848763786,0.127851654647757,0.473976973342724,0.0304651609814235,0.595722244336014,-0.0115462450785376,3.60235071672364,-0.0136646942645965,0,0.701765768148456,1
0.00719309557943759,0.0189624277400387,0,0.00622449544074726,0,0.0583779758759307,0.668841571880209,0.0682870383817856,0.0177688989276656,0.0532781929795502,-0.0220458717588453,0.220010926605649,4.32552647894074,0.0171923642360333,0.119287358222163,0,0.123754503395516,0.122021081774749,0.0513551494962664,0.0156270318542843,0,0.00388901671685681,0.44794209216828,0.00182345084841956,0.0237489722883897,0.700443108385868,0.0396206102202115,0.0567905615567671,0.0261085791180675,3.91133826316827,0.0641425106010662,0,0.646327739450994,0
0.153358035370044,0.000786843326604132,0,0.0660288923513157,0,0.00353918136487971,0.0117024770315514,0.0371002424770795,0.0170992768953983,0.0163244395144417,0.217759541499083,0.0903714790495557,0.425998819895679,0.0022900810060993,0.255370567225343,0,0.0177122357398136,0.25026229967402,0.412058778377316,0.00121189315791402,0,0.0937228492379422,0.019080478978129,0.000966677530875068,0.0420974960425541,0.0590508091374633,0.0260962995761034,0.0323631802757995,0.0110592239104295,3.78169881561216,0.00256128266205239,0,0.668484334983323,1
0.000251552919945918,0.136615672581642,0,0.000749981678388234,0,0.209181802797537,0.637334902949109,0.59613449692364,0.0931252926303231,0.294613086198551,-0.0192859047106949,0.953817428571654,0.622613659847531,0.621344778574863,0.848096389680117,0,0.0962526654544078,1.88842075955688,0.00690431135843719,0.583150003018675,0,0.000539800427576341,0.0984567088513626,0.0138192775167583,0.348699750257369,0.896127438665866,0.417503394062213,0.569845801718979,0.120283582049863,4.64514476513426,2.42191933197525,0,0.544225539930756,0
0.0107116710956305,0.00342609837195342,0,0.00190693036314287,0,0.0248451954283341,0.0801169581390829,0.0608940150079726,0.117064280283881,0.043604233816716,0.112053182727832,0.0767947949869268,1.17968903971111,0.00217291407090352,0.083652834678612,0.0311912022623076,0.144428846751664,0.0820709159664534,0.271455846287391,0.319627187124607,0,0.0215245420496066,0.153721824987638,0.004335673117366,0.0488294267822567,0.150768023329694,0.110814744043209,0.0541954844301088,0.00952102466032499,3.76812213154955,0.0763511752991508,0,0.67089290888301,1
0.0733323453599648,0.00240732462698928,0,0.0136200672815063,0,0.0127872063121458,0.0432091459626514,0.619850327768656,0.0631357916137784,0.0398363553986616,0.0737101584845602,0.216871128708697,0.851997639791358,0.0188311242554403,0.40191001247828,0.249529618098461,0.027463552790079,0.706076464973569,0.105218511478386,0.0953422049533235,0,0.0306336742649573,0.0293573471283077,0.0153532016814001,0.0514846730837991,0.149197523086676,0.0815925213024809,0.525002702251858,0.0257699852533585,3.90819846527131,0.0289335543280848,0,0.646846991094712,1
6.18885615907405e-05,0.00847228977250494,0.514365064941334,0.00184982127662458,0,0.00271859922184019,0.00720152432710858,0.223476622469477,0.0105226319356297,0.17559187560165,-0.0268172839328003,0.0204222812534584,0.950305059767284,0.353800758752054,0.864975993918762,0,0.0562478995318243,0.399262397167801,0.00078936486567498,0.441801488741072,1.68281894540481,0.0087042818946685,0.0519592704376169,0.0206131411063475,0.501806357321231,0.454502770329305,0.225110488135569,0.218256037029063,0.00267506349812079,3.71174961781605,0.0169713613242255,0,0.681082152127803,0
0,0,0,0.00132132039577814,0,0.0739772672866127,0.00450095270444286,1.42086035018603,0.36829211774704,2.17959172542608,-0.302706777611838,0.0454596962630864,0.622613659847531,0.0567285780653742,0.830416512737577,0,0.727252327506122,1.5847915943672,0,0.0687069222996967,0,0.164301755143549,0.0145888408006034,0.00245236603128727,0.0544095351150252,0.125640019441411,0.0317609194517374,1.43117174997424,0.00562999981964594,3.73678703282569,0.0651579050840799,0,0.676518730035863,0
0.000185033672752835,0.263355513410394,0,0.000418474965880942,0,0.0183410254773141,0.44739469882162,0.552655473707774,0.00653718509000997,0.0199973340022779,-0.0128354178534567,0.0732254205424925,1.80230269955864,0.165666238684917,0.0493102726298668,0,0.112367480322397,0.029567517573427,0.00864086297134506,1.08358266614823,0,0.000280021471805227,0.900268023197824,0.00489520034173843,0.227663782565411,0.586424790742787,0.644355172535969,0.43870088818306,0.00903396051185874,3.76455275710512,0.327736412222911,0,0.671529018444604,0
0.0207349428709033,0.00222139305010801,0,0.00806285351774669,0,0.0448037025532024,0.115224389233737,0.0515061876942436,0.168362110970076,0.0369243274731421,-0.0126177009429606,0.325855102813802,0.425998819895679,0.11289170210258,0.154879018380107,0,0.0660580808762692,0.284201546904844,0.0590120884305563,0.0131967564173198,0,0.033197726295945,0.0521030028592977,0.0194952761359747,0.0841949920851084,0.0910890140950232,0.0573022404648722,0.0512417021033492,0.0375390406225518,4.01718243937643,0.0711969304333361,0,0.629298384131675,0
0.0167472295084293,0.00301913088578215,0,0.00465739614130925,0,-0.0273525629725388,-0.0423089554217629,0.222897467435434,-0.0618204626218247,0.106196666906817,0.0901512728655957,-0.0843014503490975,1.14691989971914,0.00209630492096782,0.210332114628398,0,0.139897915623935,0.39444326635189,0.108709710090778,0.01328586895298,0,0.0244259693478294,0.0739503309547826,0.000588663332234368,0.00487444691019048,0.157678224398971,0.0468416195186534,0.221597887166238,-0.0108213638324478,3.60702588621351,-0.0355308576342468,0,0.70085618945072,0
0.0198926075262298,0.000158349084418015,0,0.00922334753680406,0,0.0421302318351369,1.59693801953633,0.0353213875785682,2.33339363172589,0.0106538518080628,-0.0556917537041727,0.367351884610236,0.819228499799383,0.0188394011810456,0.0537237306041988,0,0.0549473098457483,0.0396017946897931,0.0421481942030682,0.26012468655656,0,0.465712818891488,0.64054353722058,0.0211140041365823,0.0541954072283478,0.443509268628182,0.0602040146605447,0.030691842327284,0.0424368002532961,4.05867922117286,0.0703388176181489,0,0.622864306366935,0
0.0250408964472462,0.164845457112087,0.179243102390623,0.00292048412119618,0,0.015875141807253,0.221446873058589,0.236449695232045,0.00323570932020614,0.0312192087823067,0.0845628011685955,0.156213061206675,1.37630387966296,0.233386893430213,0.193542679319076,0,0.0446941918672861,0.183004216603854,0.314897605868376,0.521934259671827,0,0.000447359604353892,0.208879141807654,0.0196600609353034,0.52575646974942,0.480887174412002,0.230645298636033,0.20434143294913,0.0196590143935459,3.84754039776929,0.101540192357272,0,0.657044801745915,0
0,0.0728616920435424,0,0.00153929331821093,0,-0.00737998637679401,-0.00720152432710858,0.582552743576273,-0.0105226319356297,0.0785339076560741,-0.0134812884856248,-0.113579302663465,0.55707537986358,0.513894177768683,0.782676008505655,0,0.0278023260213442,0.455503868189753,0,1.74744605715562,0,0.00101212580170564,0.00934260740925338,0.0380840258989193,0.326611491035468,0.103024815941957,0.71315479907401,0.413529525746327,-0.0146916185769808,3.57774803389914,-0.145953707388339,0,0.706591518997108,0
0,0.020239358900984,0,0.00308909375804788,0,0.251155879349922,0.0711150527301972,0.584328819014005,0.103910990364344,0.360082058380537,-0.108407385921594,0.891788561432556,0.425998819895679,0.0340371468392245,0.895588549753492,0,0.111403515532397,1.74927368509349,0,0.31172585117455,0,0.0036436528861403,0.0117501254724071,0.0130122053985367,0.054258994899292,0.103338915990561,0.0574818349906443,0.550174064688591,0.124778473818488,4.58311589799517,0.400359127905513,0,0.551591204352386,0
0.148282829674695,0.000416431846314779,0,0.0611605886899425,0,0.0231476795459596,1.96601614130064,0.0213351757911946,0.287267851842692,0.00745762845228413,-0.0200426403203366,0.766919606454791,0.688151939831481,0.0124734276962791,0.146903200327018,0.65501524750846,0.014066156052054,0.324511818579438,0.0587882021382152,0.0655680539500172,0,0.177088277771763,0.377728804177198,0.0431276802378234,0.0103057391835092,0.60181569312436,0.0354763749894002,0.0214289117743974,0.091080885971161,4.45824694301742,0.0227731160889788,0,0.567040464598116,0
0.00583622017782014,0.000553099888994504,0,0.00887461064257701,0,0.00431371400272861,0.0153032391951057,0.0180663157429568,0.0223605928632132,0.0440493057302437,-0.0395545984063714,0.011197816688359,1.37630387966296,0.0700764787866387,0.0715507159435241,0,0.170581146851604,0.102105474812148,0.0456552356747485,0.0253130766367304,0,0.133330705611356,0.201369122774831,0.00585498287928933,0.0410199828742084,0.148569322989469,0.0196811863840219,0.0181342073468936,0.00139963738622545,3.70252515325099,0.00235438989018386,0,0.682778998987225,0
